Date,Open,High,Low,Close,Volume,Stoch_%K,Stoch_%D,Williams_%R,A/D Oscillator,Momentum,Disparity Index 7,ROC,positive,negative,neutral,Open_BTC,High_BTC,Low_BTC,Close_BTC,Volume_BTC,Open_ETH,High_ETH,Low_ETH,Close_ETH,Volume_ETH,Open_USDT,High_USDT,Low_USDT,Close_USDT,Volume_USDT,Open_SOL,High_SOL,Low_SOL,Close_SOL,Volume_SOL,Open_STETH,High_STETH,Low_STETH,Close_STETH,Volume_STETH
2021-07-01,303.527374,303.527374,281.579132,288.218414,1357794786,47.34841849652985,52.19373866401522,-52.65158150347014,113666120804.53346,6.35976672844782,99.24457010579944,-14.147334196312965,20,9,6,35035.984375,35035.984375,32883.78125,33572.117188,37838957079,2274.397461,2274.397461,2081.081055,2113.605469,29061701793,1.000201,1.00064,0.999997,1.000226,54577458289,35.505653,35.538193,32.386272,33.404034,474665321,2274.017822,2274.017822,2080.142334,2109.500488,24314
2021-07-02,287.754456,290.621674,277.350311,287.423096,1133632645,51.29603701133683,51.758887061665384,-48.70396298866317,114253311846.15347,9.779695317838716,98.68903738360989,-15.480500324641724,14,15,2,33549.601563,33939.589844,32770.679688,33897.046875,38728974942,2109.892578,2155.596436,2021.824829,2150.040283,31796212554,1.000301,1.00083,0.999991,1.000033,45626594041,33.306309,34.031788,31.479923,34.020481,440298780,2109.794922,2141.139648,2011.1698,2138.091309,53717
2021-07-03,287.215607,302.605865,283.434021,298.237122,1113777297,62.28428128528985,53.64291226438551,-37.71571871471016,114859489898.1536,1.2723091604767471,101.46648155257718,10.056919283733322,4,3,1,33854.421875,34909.261719,33402.695313,34668.546875,24383958643,2150.834961,2237.567139,2117.590088,2226.114258,17433361641,1.000046,1.000674,0.999914,0.999956,41194990425,34.015575,35.40477,33.298473,34.478817,327019964,2138.019043,2229.327393,2119.991699,2224.846436,115144
2021-07-04,298.113556,314.713013,292.787384,307.732086,1387395766,70.50492179275471,61.361746696460465,-29.495078207245292,115363416500.04845,-0.2156142656028391,103.83063469480638,17.536604089056716,5,3,1,34665.566406,35937.566406,34396.476563,35287.78125,24924307911,2226.550293,2384.286865,2190.837646,2321.724121,18787107473,0.999987,1.000165,0.998902,0.999501,43066655708,34.495117,35.502373,33.555737,34.3106,303420520,2224.2854,2383.683594,2191.808594,2321.341064,318631
2021-07-05,307.684845,307.684845,293.523468,302.377991,1504869977,84.63419297417711,72.47446535074054,-15.365807025822898,115740412364.67612,7.370574836326707,101.3964007717619,2.678423069935125,17,7,3,35284.34375,35284.34375,33213.660156,33746.003906,26721554282,2321.922852,2321.922852,2163.041504,2198.58252,20103794829,0.999426,1.00104,0.999426,1.000667,47215849676,34.282551,34.461823,32.482693,32.984589,313839322,2321.939697,2322.129395,2162.335205,2204.33374,99989
2021-07-06,302.195587,321.520966,302.195587,320.934814,2203265498,99.15439933156593,84.76450469949924,-0.8456006684340764,117810024755.20706,14.850076841182084,106.56119128732556,4.0654671147064265,18,13,5,33723.507813,35038.535156,33599.917969,34235.195313,26501259870,2197.919434,2346.294922,2197.919434,2324.679443,20891861314,1.000728,1.000879,0.999825,1.00009,51054194253,32.930305,34.978317,32.930305,34.269138,365336040,2198.510742,2345.93335,2197.842285,2324.837158,125822
2021-07-07,320.191772,339.167664,318.529968,327.522461,2067233169,84.38282684842586,89.39047305138963,-15.617173151574132,117544308558.02412,12.71838916252494,107.51302702164952,16.29905600298269,26,7,2,34225.679688,34997.664063,33839.289063,33855.328125,24796027477,2323.208496,2403.773438,2298.026855,2315.161865,22398345285,1.000022,1.000792,0.999772,1.000708,50370827531,34.232807,38.011703,33.84203,36.59137,519252659,2324.220215,2401.537842,2298.149902,2307.621338,14121
2021-07-08,327.957855,327.957855,305.075439,310.427124,1883785090,61.45657661358558,81.66460093119245,-38.54342338641442,116541673815.9049,7.216077010944613,100.8509564920568,11.08978362499232,15,16,4,33889.605469,33907.90625,32133.183594,32877.371094,29910396946,2317.949219,2324.006836,2089.414307,2120.026367,23188123689,1.000628,1.001404,0.999698,0.9999,54546974469,36.719719,36.915283,32.802273,33.203728,498201257,2310.318359,2318.098389,2121.968506,2126.748535,69627
2021-07-09,310.010284,319.443909,301.828217,316.484528,1358583891,69.58005261628286,71.80648535943142,-30.419947383717147,117443782042.60158,5.420504343823582,101.45053515073964,8.919632815723192,16,17,1,32861.671875,34042.292969,32318.880859,33798.011719,27436021028,2115.573975,2185.376221,2051.06665,2146.692383,23029574602,0.999897,1.000134,0.9995,0.999639,48513127150,33.134331,34.387947,31.991049,33.264648,327170629,2125.796631,2181.435791,2062.109131,2148.812012,11191
2021-07-10,316.996307,320.93927,310.886902,316.140137,1179686219,66.56753740798169,65.86805554595003,-33.43246259201832,117497072756.9308,4.234897456631357,100.51606646165143,9.189251371096615,8,2,2,33811.242188,34209.070313,33116.011719,33520.519531,22971873468,2146.999756,2190.124023,2081.923584,2111.403564,17581542471,0.999733,1.000535,0.999461,0.99998,39811881630,33.318439,34.140488,31.186785,31.788645,296566657,2147.459473,2182.508057,2081.910156,2110.356689,70029
2021-07-11,316.056366,326.751801,312.639008,322.031647,1189805384,72.27960084282488,69.4757302890298,-27.72039915717513,117890995335.52026,11.731808710875782,101.72853033666938,7.268241060467144,3,4,2,33509.078125,34584.703125,33346.738281,34240.1875,20108729370,2110.875732,2172.65332,2083.803711,2139.664795,14705386138,1.000051,1.001093,0.999919,1.000225,33700882503,31.693039,32.536335,31.411757,32.177841,211679810,2111.173584,2172.405273,2083.592773,2139.958252,127024
2021-07-12,322.034912,334.282074,309.142059,316.328186,1614469810,63.05329023065744,67.30014282715466,-36.94670976934256,117199499126.95416,10.056634418829038,99.3016811427367,4.296899290431491,14,7,1,34254.015625,34592.15625,32697.308594,33155.847656,24321499537,2140.506836,2167.710205,2011.018921,2036.721069,17768129077,1.000234,1.00082,0.999925,1.000271,40963905755,32.173389,32.644054,30.074202,30.848087,221058993,2140.75415,2224.189697,1954.61499,2018.322144,50015787
2021-07-13,316.26889,318.295135,305.48941,308.811157,1231759805,50.89322734346129,62.075372805647866,-49.1067726565387,116606765138.45096,3.5455126877196665,97.4718854091645,7.144839468861967,21,10,0,33125.46875,33327.101563,32261.419922,32702.025391,19120856669,2034.098389,2040.693604,1922.577881,1940.083984,16621628658,1.00036,1.000904,0.999879,0.9999,40689021551,30.786404,31.093704,28.918608,29.121189,197825362,2017.522949,2024.585449,1925.571289,1940.881104,47074037
2021-07-14,308.952606,313.21579,290.662384,309.406372,1646743038,51.85608804699222,55.26753520703698,-48.14391195300778,117697216805.61926,0.5440726125646823,98.46407986616104,7.648402757445766,21,11,4,32723.845703,33061.398438,31639.125,32822.347656,21376531210,1941.167847,2015.107422,1869.223145,1994.331299,17342819679,1.00002,1.000762,0.999881,1.000135,45371034562,29.142693,31.435339,27.515703,31.281,331866434,1940.087036,2017.746216,1874.466064,1999.493042,45632143
2021-07-15,309.500641,323.885895,301.656677,315.244019,2242114046,61.29946715770892,54.68292751605413,-38.70053284229109,118196033218.44205,4.254948568660862,100.10261475911848,5.702474891774197,17,13,3,32827.875,33159.640625,31175.708984,31780.730469,21300524237,1994.712036,2037.742554,1883.272217,1911.175659,15688092552,1.000124,1.000411,0.999812,0.999947,45208496773,31.360701,31.483404,28.008404,28.452101,329918376,1999.780762,2040.186523,1877.93689,1900.776855,45236117
2021-07-16,315.691101,322.997772,301.932495,302.985596,1688212208,35.0803822387853,49.41197914782881,-64.91961776121471,116676616129.0115,-5.592792435413388,96.80284651544537,-1.5424098480260504,17,11,3,31841.550781,32218.40625,31100.673828,31421.539063,23699476918,1916.598389,1959.696289,1853.590332,1880.382935,14884569147,0.999954,1.000489,0.999947,1.000373,45730099926,28.549067,29.442204,26.228809,26.370008,374718328,1904.429199,1952.575562,1860.195801,1867.048218,42994616
2021-07-17,302.934845,306.530853,295.387482,300.497925,1298507379,20.277258475778368,38.88570262409085,-79.72274152422163,116569121405.95895,-8.25120082375053,96.69842021070389,-0.6217601994716604,2,3,3,31397.308594,31935.945313,31223.990234,31533.068359,18895018942,1876.881348,1917.5979,1855.59082,1898.825195,13364282076,1.000366,1.000908,1.00004,1.000552,39163445316,26.254124,27.696987,26.04067,26.721668,289689475,1867.737061,1916.793701,1858.729736,1899.574463,42689321
2021-07-18,300.595978,309.114258,299.97226,302.480499,1254819647,24.36459494718931,26.574078553917648,-75.6354050528107,116002857494.05574,-2.559900339121134,98.2191722533816,-5.750175485791955,2,5,0,31533.884766,32398.996094,31215.492188,31796.810547,18787986667,1900.194336,1988.336426,1883.012573,1895.552124,13791868728,1.000558,1.000769,0.999563,1.000621,36385511871,26.78417,27.733564,26.360977,26.751909,230336396,1900.753418,1980.251709,1867.772461,1979.566162,44077555
2021-07-19,302.268219,303.829193,279.708527,280.018616,1514754521,0.5215161464587099,15.05445652314212,-99.47848385354128,114527049552.28058,-11.522178423837516,92.48322398850208,-14.503996109140132,13,12,2,31800.011719,31885.859375,30563.734375,30817.832031,20434789545,1893.053589,1916.118042,1807.909912,1817.296631,14157735481,1.000645,1.0007,0.999872,1.000093,40152920396,26.67124,26.721746,24.012245,24.447577,361915410,1979.494385,1980.518799,1822.652466,1824.297119,40548919
2021-07-20,280.564972,283.206146,255.850754,264.782379,1819454491,10.720062709958874,11.868724601202288,-89.27993729004113,113895710751.09982,-16.245250757261484,89.30629731482294,-14.703852038393398,19,12,1,30838.285156,31006.1875,29360.955078,29807.347656,23148267245,1819.082031,1836.998047,1722.050781,1787.510742,17368597636,1.000111,1.000527,1.000005,1.000297,45790527475,24.510302,24.975603,22.177542,23.489555,413439963,1823.091675,1832.609863,1747.66626,1776.994019,41378167
2021-07-21,264.494751,298.791748,261.226379,292.531372,1957623339,46.76781928443888,19.336466046952143,-53.23218071556112,115200847052.45004,-9.16067575184623,99.47434590215178,-7.568507740763882,21,8,5,29796.285156,32752.326172,29526.183594,32110.693359,28203024559,1786.276245,2025.68042,1759.023315,1990.970825,21253359756,1.000292,1.000466,0.999811,1.000266,57772259331,23.443457,27.416498,22.86537,26.623079,555770206,1776.225342,1978.604858,1758.284424,1960.899292,52640463
2021-07-22,293.14267,298.4039,287.733368,293.641144,1495118544,48.18277953246227,35.22355384228666,-51.81722046753773,115361283348.90189,-7.171995100050939,100.91070426646284,-7.116778405141257,24,6,2,32138.873047,32576.400391,31745.298828,32313.105469,19555230518,1994.822876,2044.116455,1954.297852,2025.202759,17495480331,1.000208,1.000624,0.999699,1.000217,45353041839,26.665323,28.13599,25.952209,27.702082,364666998,1961.706177,1993.328979,1943.88147,1987.19751,54734548
2021-07-23,293.601318,300.993774,281.696106,299.28299,1849700307,55.37613800201243,50.10891227297119,-44.623861997987575,116883023024.59547,-3.085434830970177,103.03683574587428,-7.06410603179011,22,6,3,32305.958984,33581.550781,32057.892578,33581.550781,22552046192,2025.105713,2129.441162,2000.436279,2124.776611,16200392492,1.000265,1.000803,0.999858,1.000326,48879632451,27.706509,28.690611,26.425711,28.51388,407955237,1987.247803,2210.546631,1986.657104,2113.172852,55599084
2021-07-24,299.047852,307.840515,296.111511,302.071869,1644709273,58.93196110941392,54.16362621462954,-41.06803889058608,116909905998.13232,-2.3705080643911187,103.9165454413989,-4.506812111899515,5,1,1,33593.730469,34490.390625,33424.859375,34292.445313,21664706865,2123.961182,2197.649414,2107.323486,2189.21875,16057446601,1.000295,1.001125,1.000034,1.000698,51306998692,28.5179,29.507799,28.068638,28.70262,353750758,2113.48999,2186.587158,2077.162354,2182.648438,54701039
2021-07-25,301.846619,304.057892,292.890625,302.436157,1351522797,59.39642862060714,57.90150924401115,-40.60357137939287,117868886587.05351,-4.062840602219324,104.0441324245673,-2.0643684191759952,5,2,1,34290.292969,35364.925781,33881.835938,35350.1875,20856685287,2187.145508,2194.438232,2108.829834,2191.373779,14566483636,1.000692,1.00078,0.999206,1.000163,45864253744,28.649401,28.872978,26.528553,28.168774,309208018,2181.163574,2188.130371,2106.300781,2164.715332,54191507
2021-07-26,302.73288,327.635284,301.097412,304.478241,2572081528,67.74090044191975,62.02309672398027,-32.259099558080244,115952152844.30373,0.4926455315717513,103.50246159117506,-1.5927697183947949,15,10,1,35384.03125,40499.675781,35287.3125,37337.535156,51022126212,2191.309814,2428.817139,2177.32959,2233.366699,29614324233,1.000184,1.000742,0.999764,1.000254,92450192578,28.227026,31.054016,27.903797,28.306643,743673802,2164.046387,2424.138916,2157.059082,2258.857666,56261450
2021-07-27,304.124268,318.371826,298.481812,313.6026,1870220991,80.45165998857969,69.19632968370219,-19.548340011420308,116925490949.64836,4.360986852072268,104.13529374032773,-0.5206820434553542,19,12,4,37276.035156,39406.941406,36441.726563,39406.941406,35097370560,2230.197021,2316.950195,2154.731201,2298.333496,23067480378,1.000104,1.000702,0.999939,1.000132,67906963431,28.210499,28.952671,27.00543,28.065327,375599550,2258.670654,2299.617676,2230.200195,2275.703125,55888033
2021-07-28,314.055115,318.442291,308.22345,313.42865,1626648048,80.2093375829026,76.13396600446734,-19.79066241709739,116955983553.79268,3.6194568033954466,103.05592682492922,3.4467163250889388,25,8,6,39503.1875,40816.070313,38862.4375,39995.90625,38702404695,2302.081299,2341.777832,2250.914063,2296.54541,18991302378,1.000085,1.000652,0.999834,1.000117,64211172842,28.145641,28.746954,27.412333,27.815411,315682626,2276.339111,2338.418457,2246.16333,2282.55957,57051980
2021-07-29,313.619232,319.759003,309.144531,316.749451,1384576144,84.83540534429913,81.83213430526047,-15.16459465570087,117555413926.3728,13.117283245196818,103.02949282183904,5.408199074918741,23,10,3,39995.453125,40593.070313,39352.058594,40008.421875,27167146027,2299.011963,2396.451904,2273.404785,2380.956787,16313373113,1.000073,1.000951,0.999904,1.000278,49910679856,27.877975,31.886148,27.372438,31.281137,448009571,2281.248779,2361.58667,2211.009033,2342.563232,60452440
2021-07-30,317.064087,325.250122,307.009766,322.909363,1588918308,93.4165188516244,86.15375392627537,-6.5834811483756,118736524971.21236,21.95273878100476,103.89254636791834,6.753778860963852,20,8,0,40027.484375,42235.546875,38397.355469,42235.546875,33072782960,2382.545166,2469.704834,2322.337158,2466.961426,20212848934,1.000299,1.001223,0.999894,1.000283,58525027371,31.275415,33.055126,30.067673,32.393944,617830199,2343.165039,2461.150146,2305.842285,2460.114502,79974120
2021-07-31,322.538879,338.025146,317.685913,333.549591,1717984015,94.55358915220208,90.93517111604189,-5.446410847797918,119698439969.42564,14.021818829058802,105.78541782466148,19.116934354107375,7,2,0,42196.304688,42231.449219,41110.832031,41626.195313,25802845343,2461.575684,2551.161133,2423.816162,2536.209961,18001710283,1.000385,1.000854,0.99993,1.000272,51394668827,32.353287,36.868259,31.68322,36.827312,587168181,2461.741455,2552.902832,2275.916016,2542.307617,107168113
2021-08-01,332.292694,347.417603,329.341736,333.484009,1788390755,84.78314569937864,90.91775123440168,-15.216854300621366,118729705913.3697,13.56855665975747,104.29747458373288,25.946450915451603,8,1,0,41460.84375,42541.679688,39540.941406,39974.894531,26688438115,2530.462891,2695.429443,2520.931885,2561.852051,22697987055,1.000449,1.00072,0.999896,1.000341,56095370226,36.679127,36.719913,33.283005,34.25436,490639931,2541.443359,2677.483154,2368.374023,2587.73999,122928322
2021-08-02,332.923218,338.042328,326.415283,331.103119,1348495243,82.1829797812525,87.17323821094438,-17.8170202187475,118468593499.96468,10.632120789758218,102.33550090439742,13.185507843582675,18,6,2,39907.261719,40419.179688,38746.347656,39201.945313,25595265436,2557.774658,2665.730957,2511.375244,2610.15332,22162754104,1.000393,1.00072,0.999969,1.00054,51732217398,34.190563,35.912395,33.060654,33.22242,407399691,2586.432373,2679.91626,2546.615967,2602.395752,114789672
2021-08-03,330.87204,334.634979,318.062836,322.747742,1365471563,71.37775767054895,79.44796105039336,-28.622242329451055,117875153160.48576,6.844686686134294,99.3518947688855,9.912302344115654,26,6,0,39178.402344,39750.03125,37782.050781,38152.980469,26189830450,2609.413086,2630.314209,2449.353516,2502.349609,22696753413,1.000576,1.000746,0.99995,1.000304,53595668066,33.191425,35.833092,32.40266,33.996441,474629269,2603.264404,2618.199463,2455.181885,2506.599609,112484088
2021-08-04,323.506073,336.967468,320.04126,334.918793,1279262186,80.98215869915441,78.18096538365194,-19.017841300845586,118844742623.69948,10.740328247194338,102.13331702068449,11.907059268553825,20,7,3,38213.332031,39952.296875,37589.164063,39747.503906,25372562724,2508.544922,2764.443604,2463.469482,2724.619873,25038698173,1.000289,1.000397,0.99978,1.000094,55269578265,34.108356,36.652477,33.273182,35.763626,413657602,2507.841553,2820.14209,2451.70459,2756.004395,141949208
2021-08-05,334.91272,340.048431,323.897095,337.873871,1551187442,85.47852310789575,79.27947982586636,-14.521476892104234,119978237044.6546,10.968149937518843,102.09491893574403,11.85214701339833,25,6,2,39744.515625,41341.933594,37458.003906,40869.554688,35185031017,2725.669678,2840.430664,2540.684082,2827.328857,31057928075,1.000125,1.000492,0.999657,1.000097,67359787062,35.771976,38.208866,35.533855,37.355137,595137193,2756.132324,2810.706055,2546.879883,2796.525635,161709871
2021-08-06,337.947968,347.042969,331.659668,342.136993,1623970506,90.31560120570047,85.59209433758355,-9.684398794299527,120566388212.90076,9.098901922369274,102.5320864594586,13.12701377831621,14,10,6,40865.867188,43271.660156,39932.179688,42816.5,38226483046,2827.503418,2944.90332,2727.792725,2890.94165,26528577879,1.000077,1.000436,0.999979,1.000382,69278482398,37.355358,40.388084,35.688293,39.446102,589190671,2796.731445,2917.489502,2704.033936,2799.041504,157896738
2021-08-07,342.376434,359.750214,340.593842,355.741364,1903003766,94.00407621410886,89.93273350923504,-5.995923785891131,121672909571.13284,13.499950945773453,105.6057390485968,16.8363830635766,7,4,0,42832.796875,44689.859375,42618.566406,44555.800781,40030862141,2891.70752,3170.229736,2868.535645,3157.23877,33081467129,1.000336,1.000747,1.00008,1.000386,83779571867,39.492302,40.505878,37.626602,39.403473,534979916,2799.281738,3129.631348,2758.342285,3087.42749,162019283
2021-08-08,356.266541,359.738617,337.252716,342.064758,1547133821,71.1344585092981,85.1513786430358,-28.8655414907019,120787957170.06102,7.992218114373293,101.17750457680266,9.075867993441378,5,1,0,44574.4375,45282.351563,43331.910156,43798.117188,36302664750,3161.232666,3184.604004,2951.747314,3013.732666,28433638008,1.000538,1.000557,0.999915,1.000249,74286538738,39.465904,39.533291,36.935577,37.673824,358570315,3086.558838,3165.181641,2953.601807,2998.357422,141898428
2021-08-09,341.91629,357.399323,333.671448,354.966827,1648422571,92.19273419274096,85.77708963871596,-7.807265807259021,122098399090.85384,9.927697265315912,103.94559297493512,13.252833459863997,15,10,3,43791.925781,46456.832031,42848.6875,46365.402344,38734079049,3012.885742,3185.701172,2900.926025,3167.856201,31983260936,1.000114,1.000497,0.999992,1.000153,77735706184,37.660496,40.004841,36.481171,38.767784,377034585,3000.513184,3164.49292,2899.784424,3146.107178,160619156
2021-08-10,354.449615,375.722931,349.313324,371.954376,2150475826,94.51552697361562,85.9475732252182,-5.484473026384379,123635144737.04076,11.513965550028212,106.72322589651664,17.428577958292973,18,9,0,46280.847656,46637.988281,44705.554688,45585.03125,33546019517,3163.050049,3228.940674,3059.229004,3141.691162,27605221710,1.000172,1.000913,0.999761,1.000315,74336970320,38.67881,41.660908,38.223171,40.639797,452480699,3145.259033,3187.44043,3065.964355,3129.47583,159660396
2021-08-11,372.093719,408.58902,371.216217,391.75705,2542670896,83.42971685931064,90.0459926752224,-16.57028314068935,123887478446.32532,17.47401357406615,109.84596754522391,21.321056274233836,23,8,1,45599.703125,46735.632813,45351.710938,45593.636719,34319709073,3142.830322,3269.209473,3122.916504,3164.245117,26729035052,1.000275,1.001074,0.999818,1.000535,87167321396,40.648941,43.73914,40.628239,41.744114,507980107,3128.852051,3280.365723,3101.92334,3194.392334,163104686
2021-08-12,391.405273,406.091553,372.220215,385.81897,2217067872,77.58395626729053,85.17640003340559,-22.41604373270947,123450639203.59882,16.525320318713153,106.14250802684766,15.6706470073291,19,10,2,45576.878906,46228.910156,43861.445313,44428.289063,33723620826,3164.175781,3236.314697,2984.166992,3043.414307,25403699845,1.000515,1.001054,0.999936,1.000542,82791032054,41.704514,43.401909,39.381557,41.099361,527833804,3192.900879,3263.007324,3033.314209,3087.542725,146549514
2021-08-13,386.044067,411.170532,383.216766,410.944885,1724229835,99.75862660359137,86.92409991006417,-0.2413733964086444,125147032553.91348,27.32695895979343,110.07810746704304,23.227763223873197,16,9,3,44439.691406,47831.976563,44282.417969,47793.320313,31744259539,3049.001221,3324.671631,3037.676025,3322.21167,23868866254,1.000653,1.001048,0.999891,1.00026,73792175888,41.114368,44.900524,40.721619,44.894501,541894525,3089.313232,3319.977539,3066.664063,3299.651367,163009620
2021-08-14,410.783539,418.921265,400.752045,409.034485,2023364348,90.1973686304394,89.17998383377376,-9.802631369560585,124968369718.74112,22.12945154140694,107.3765983012502,23.536886706283195,8,3,0,47810.6875,48098.683594,46177.632813,47096.945313,31211354442,3322.762695,3329.281006,3214.519775,3265.443359,19860862133,1.000186,1.001028,1.000086,1.000586,76879764304,44.851425,44.871239,42.93766,44.11285,363834257,3300.432617,3357.092041,3227.323486,3272.424561,164342434
2021-08-15,408.982208,414.931,396.865204,414.595032,1826134192,95.71058855180068,95.22219459527712,-4.289411448199339,126726583000.72775,22.707041764706332,105.95433859821026,28.457918692425732,4,3,1,47096.667969,47357.105469,45579.589844,47047.003906,30988958446,3266.276123,3320.084229,3117.791748,3310.50415,22166205051,1.000689,1.001529,1.000132,1.000643,77556076133,44.149956,54.629551,43.450008,53.745159,1448656564,3273.114258,3309.353516,3179.976318,3271.191162,158757016
2021-08-16,414.357666,436.618408,411.12326,417.470856,2620571467,83.84930233392997,89.91908650539001,-16.150697666070023,125410913075.1225,22.0186254457436,104.30901581499823,24.64838185416488,17,2,0,47019.960938,47998.097656,45700.320313,46004.484375,32776876610,3309.422119,3333.994873,3139.778564,3156.509521,23080039949,1.000568,1.001063,0.999831,1.000438,84438013592,53.541149,68.822372,52.465851,62.432465,3799339365,3272.246826,3482.154297,3063.343506,3164.445313,144622969
2021-08-17,416.069122,435.723206,399.745911,401.908905,2572609791,70.22615186983302,83.26201425185454,-29.773848130166986,123147639466.41605,12.977838866103866,99.35837350033997,18.952348641366232,21,6,5,45936.457031,47139.570313,44512.417969,44695.359375,33451362600,3149.380371,3288.812744,2996.468262,3014.845947,25509056745,1.000387,1.000613,1.000046,1.000219,87487581579,62.11533,74.889259,58.981335,64.210709,4043742154,3159.587646,3272.140381,3076.180908,3077.916992,125917769
2021-08-18,401.88205,412.306244,387.815887,398.251465,2288117050,65.96300914273418,73.34615444883237,-34.03699085726582,122809500029.92368,16.4257514654579,98.22889685186584,16.40117062699501,18,8,6,44686.75,45952.0625,44364.027344,44801.1875,32194123075,3011.963623,3124.976074,2959.02832,3020.089844,21539248425,1.000164,1.00073,1.000084,1.000474,79562378117,64.16835,80.119904,60.269714,72.543312,4507409622,3079.791748,3100.700439,2953.835693,3044.882813,178828819
2021-08-19,396.494385,431.260223,391.495056,430.988861,2549215331,94.63641903475596,76.94186001577437,-5.3635809652440605,125323923093.07524,21.416658745973457,104.63817264184569,21.15230462769576,18,12,3,44741.882813,46970.761719,43998.316406,46717.578125,37204312299,3019.126953,3184.435547,2963.150146,3182.702148,19546290360,1.0005,1.000685,0.999367,0.999685,79535190853,72.838562,75.092422,68.610497,72.757607,2467398203,3041.561523,3155.843994,2945.577881,3147.754395,211073727
2021-08-20,430.975037,457.603729,422.08017,454.93631,2451578694,97.84768021819916,86.14903613189642,-2.1523197818008333,127407329916.21228,22.309707683073466,108.79234403148334,32.997129742316226,20,7,1,46723.121094,49342.152344,46650.707031,49339.175781,34706867452,3182.162598,3298.246582,3178.10376,3286.935303,20885619828,0.999778,1.00073,0.999603,1.000668,75007653647,72.748901,79.990005,70.937286,78.724617,1844455899,3149.08667,3313.255859,3102.815674,3275.537354,220202878
2021-08-21,455.133392,460.255707,444.977661,448.920258,2120660728,91.04513539870705,94.50974488388738,-8.95486460129295,126381169181.76256,14.591494396846208,105.91054539626968,26.46822853674717,4,0,1,49327.074219,49717.019531,48312.199219,48905.492188,40585205312,3286.931641,3307.351563,3209.866211,3226.083984,18113977628,1.00059,1.000919,1.000101,1.00071,77546194009,78.698929,81.813774,72.69693,73.75621,1513097171,3275.094238,3321.015381,3183.946045,3183.946045,210068441
2021-08-22,449.225616,458.402893,439.168213,449.053497,1826865701,91.15039256184296,93.34773605958304,-8.849607438157047,126432066592.41756,16.389688407493292,104.72573386962264,20.728112363974436,6,2,2,48869.105469,49471.609375,48199.941406,49321.652344,25370975378,3226.227295,3272.733154,3142.00708,3242.115479,15983278460,1.000669,1.001938,0.999831,1.000879,63054090156,73.86834,77.481155,71.553947,72.803917,968933849,3182.979004,3253.638428,3182.358154,3241.204834,188888211
2021-08-23,449.105469,509.342712,447.666382,499.890594,3857489743,94.09351112434425,92.0963463616314,-5.9064888756557545,129107208156.31464,21.644194208671077,113.46598624532128,27.6021947786262,19,5,4,49291.675781,50482.078125,49074.605469,49546.148438,34305053719,3241.357422,3373.384277,3235.851318,3319.257324,20511110509,1.000872,1.001146,1.000033,1.000801,78500144394,72.769409,76.70533,71.680748,75.708038,1372134245,3240.855225,3498.330811,3229.745361,3288.28418,201549911
2021-08-24,500.217712,504.102325,461.755981,471.595459,2978438301,72.67196782195914,85.97195716938211,-27.328032178040853,127512893034.26236,15.29479207602752,104.6781476438316,22.23231506734882,16,7,5,49562.347656,49878.769531,47687.117188,47706.117188,35361168834,3324.855469,3358.688232,3154.121338,3172.456299,20131028906,1.000764,1.001119,0.999989,1.000263,82298987461,75.780174,79.370949,68.619789,70.670906,2153611667,3288.506836,3386.5354,3093.733398,3195.638672,192703351
2021-08-25,472.202026,506.295166,470.639221,502.786255,3289398273,95.21854025164085,87.32800639931473,-4.781459748359179,130154870195.1022,21.271654552773313,108.02083537761662,22.348829089331527,19,10,3,47727.257813,49202.878906,47163.613281,48960.789063,32646349931,3174.269775,3248.727295,3086.11499,3224.915283,18902728235,1.000429,1.00053,1.000062,1.000359,78253794427,70.679962,72.702866,66.222763,71.951569,1551240766,3196.368164,3288.716309,3071.823486,3226.817627,210798426
2021-08-26,503.55249,518.756348,472.031769,479.006104,3277913533,70.67259363393934,79.52103390251311,-29.327406366060664,127855510886.4292,14.740010497882508,101.41716817797742,17.106532961395658,22,8,1,49002.640625,49347.582031,46405.78125,46942.21875,32666549568,3228.747314,3249.655273,3060.22876,3100.325439,17405668117,1.000233,1.000711,1.000071,1.00043,75138574324,71.973434,78.055206,66.264557,75.316208,2713050538,3226.817627,3246.330322,2978.139893,3123.727051,210746405
2021-08-27,478.630157,495.012329,467.901184,494.498688,2563319587,81.47428242214606,82.45513876924207,-18.52571757785394,130321702444.64354,23.037504730083057,103.45931200546612,19.272699823378495,17,9,4,46894.554688,49112.785156,46394.28125,49058.667969,34511076995,3096.406006,3281.840576,3064.485107,3270.60083,18489602004,1.000399,1.001171,1.000119,1.000355,77373122984,74.811783,88.854279,72.715126,88.086983,3263988286,3120.086426,3268.204346,3092.052002,3190.41333,210585839
2021-08-28,494.670624,496.885406,483.324249,486.19693,1676741698,75.13418102293072,75.76035235967203,-24.86581897706927,129355334355.28952,22.082898050356203,100.6015612594807,16.462484269800136,5,1,0,49072.585938,49283.503906,48499.238281,48902.402344,28568103401,3275.104492,3284.845947,3217.403564,3244.40332,13709633698,1.000405,1.001388,0.99992,1.000627,62963190536,88.000015,97.842949,85.790642,96.703171,2580080503,3190.425537,3284.233154,3127.377686,3239.164063,212994098
