Date,Open,High,Low,Close,Volume,Stoch_%K,Stoch_%D,Williams_%R,A/D Oscillator,Momentum,Disparity Index 7,ROC,positive,negative,neutral,Open_BTC,High_BTC,Low_BTC,Close_BTC,Volume_BTC,Open_ETH,High_ETH,Low_ETH,Close_ETH,Volume_ETH,Open_BNB,High_BNB,Low_BNB,Close_BNB,Volume_BNB,Open_SOL,High_SOL,Low_SOL,Close_SOL,Volume_SOL,Open_STETH,High_STETH,Low_STETH,Close_STETH,Volume_STETH
2021-05-18,0.999983,1.001995,0.999802,1.00068,139497732905,40.09111617312133,28.11370539103139,-59.90888382687867,-238649288309.1345,0.0601953047662273,100.06648470751728,0.0510913655592133,18,14,1,43488.058594,45812.457031,42367.832031,42909.402344,56187365084,3276.872314,3562.465088,3246.404053,3380.070068,40416525218,511.391998,534.177856,496.978546,508.022308,3548216902,46.660419,58.302925,46.187557,55.910961,2025388219,3285.906982,3558.870605,3263.430176,3387.749756,104288
2021-05-19,1.00062,1.001999,0.998628,1.001616,279067455600,88.63838623553818,43.07650080288207,-11.361613764461826,-22994965604.300476,0.1557909641240978,100.13686619405009,0.1449759339949519,9,20,4,42944.976563,43546.117188,30681.496094,37002.441406,126358098747,3382.657227,3437.935791,1952.460205,2460.679199,84482912776,508.862732,515.716553,283.453705,339.025482,8779943654,56.089256,57.525772,29.429859,35.107182,2772224999,3381.811279,3438.189453,2019.736572,2503.097168,9052
2021-05-20,1.001725,1.001996,1.000888,1.001852,203389167819,95.63927617917194,74.7895928626105,-4.360723820828059,127527703720.18253,0.1714765077184336,100.13208708009596,0.1773861638792116,21,14,3,36753.667969,42462.984375,35050.617188,40782.738281,88281943359,2439.638672,2993.145264,2170.229004,2784.294189,67610826680,335.556732,424.29425,286.089447,393.612762,7093839295,35.043045,51.25845,32.318142,44.742748,2487748626,2500.695557,2982.507813,2190.789063,2770.960449,42583
2021-05-21,1.001907,1.002,1.000956,1.001888,175788781082,96.67852906286744,93.6520638258592,-3.321470937132581,265599351696.42996,0.1921063395091877,100.1081985989566,0.1829893866155761,11,18,2,40596.949219,42172.171875,33616.453125,37304.691406,82051616861,2772.341309,2938.205078,2113.347168,2430.621338,53774070802,391.541565,415.706726,275.39267,326.296326,6291181865,44.447254,47.645592,33.837395,38.812851,1769762028,2775.350098,2928.128418,2127.795654,2422.519531,28816
2021-05-22,1.001962,1.001997,1.000658,1.001555,123183907998,86.80308422301236,93.04029648835058,-13.19691577698764,307457961210.30237,0.1562010934076491,100.0501900285528,0.1417805760610715,6,0,1,37371.03125,38831.054688,35383.683594,37536.632813,57377273240,2436.014648,2483.983154,2168.124268,2295.705566,42089937660,326.797791,335.734741,285.353424,299.504089,3871242832,38.98838,40.009579,31.254862,31.315582,1078751751,2422.687256,2436.600586,2282.233398,2282.233398,30152
2021-05-23,1.001569,1.001996,1.000445,1.001674,166357484552,90.3321470937116,91.2712534598638,-9.667852906288388,404741158172.6607,0.1806238423471872,100.0378224377082,0.1707056332858887,2,8,1,37531.449219,38289.21875,31227.339844,34770.582031,78469274361,2298.367188,2384.411621,1737.46875,2109.579834,56005721977,300.035431,313.525146,213.516464,262.945679,5336233746,31.225767,32.436268,19.139839,24.688747,1925832341,2283.22168,2363.93335,1728.668945,2122.510498,257061
2021-05-24,1.001623,1.001998,1.001029,1.001472,150726607629,84.34163701067386,87.15895610913263,-15.65836298932614,391830623153.8626,0.1507052746846064,99.99382375918536,0.1479010353072368,17,12,2,34700.363281,39835.140625,34551.082031,38705.980469,67359584098,2099.936035,2672.595703,2090.639648,2643.591064,53697121740,261.119537,350.273102,258.622711,345.309631,6066277282,24.49832,32.094452,24.49832,31.283571,1346786023,2119.394531,2651.595215,2092.349365,2627.021484,219275
2021-05-25,1.001424,1.002,1.00101,1.001149,133337899988,74.76275207592157,83.14551206010236,-25.237247924078428,295935082960.5009,0.1326234743549657,99.95488650597343,0.1281169114323178,13,12,5,38795.78125,39776.351563,36581.429688,38402.222656,56211915803,2649.033203,2750.534912,2394.355469,2706.628906,49558333256,345.489838,374.597198,307.729462,344.113983,5656677341,31.396347,33.130127,26.100075,29.997078,909470305,2632.160889,2732.260986,2392.252441,2682.633057,332222
2021-05-26,1.001113,1.001999,1.000809,1.001766,115346863805,93.06049822063864,84.05496243574471,-6.939501779361346,366112502619.9854,0.179104477611939,100.0143481517698,0.1801063037206244,21,8,1,38392.625,40782.078125,37905.835938,39294.199219,51346735160,2707.052734,2911.735596,2652.094482,2888.69873,42499766020,343.531982,387.765198,337.056976,379.854309,4502557689,30.047991,37.237637,29.008554,35.539818,1069991365,2692.146729,2897.108398,2638.692139,2876.861328,215118
2021-05-27,1.001789,1.001999,1.000698,1.000991,98115089359,70.07710557532548,79.30011862396192,-29.92289442467453,312190681796.2275,0.1189235468622783,99.9492475210381,0.1168206772598696,19,7,5,39316.890625,40379.617188,37247.902344,38436.96875,43210968721,2888.752441,2888.752441,2642.60791,2736.488525,33373635283,379.693481,387.490082,340.890839,367.655792,3965850350,35.482449,35.52705,31.127129,33.584591,649389058,2879.285156,2879.349121,2634.231201,2730.591309,367257
2021-05-28,1.000907,1.001672,1.000344,1.000481,114444985848,54.952550415183,72.69671807038239,-45.047449584817,221358592124.7067,-0.019886477195513,99.9183773980295,0.0506012650316264,15,21,1,38507.082031,38856.96875,34779.039063,35697.605469,55200191952,2742.468994,2761.363281,2336.361328,2419.90625,39999114805,369.835693,373.313232,313.723022,329.879913,4482824807,33.675526,34.502506,28.067144,29.039276,600255582,2728.564453,2753.955566,2334.295898,2417.099854,203140
2021-05-29,1.0005,1.001172,1.000086,1.000392,93338666927,52.313167259785466,59.11427441676466,-47.686832740214534,180619615952.13837,-0.1222025207265173,99.92606941427026,0.059011684313492,9,4,1,35684.15625,37234.5,33693.929688,34616.066406,45231013335,2414.067139,2566.938477,2208.490967,2279.51416,33773720220,328.986847,346.92395,296.57074,305.052155,3070017878,29.00313,30.022339,25.75094,27.376421,376859866,2417.678955,2557.242676,2206.156494,2270.628174,71961
2021-05-30,1.000372,1.000821,0.99965,1.000063,76081689608,42.556346381967565,49.9406880189787,-57.443653618032435,158204429859.2492,-0.178569289675525,99.91617560960012,-0.0616580725107016,5,2,1,34607.40625,36400.667969,33520.738281,35678.128906,31646080921,2278.288818,2472.187744,2188.834473,2390.30542,25876619428,305.042572,337.742371,292.852356,325.784027,3246314973,27.408316,29.749254,25.650293,28.602659,359661704,2276.345215,2462.161377,2182.598389,2381.085205,158895
2021-05-31,0.999986,1.001268,0.999965,1.000533,87983357586,56.49466192170554,50.45472518781954,-43.50533807829446,146927974972.92273,-0.135244658085534,99.97653230555107,-0.1081252695644006,12,8,1,35658.59375,37468.25,34241.945313,37332.855469,39009847639,2387.198486,2715.85498,2279.505127,2714.945313,31007383150,325.808136,355.977142,307.944031,354.329346,3865691845,28.60424,32.983589,27.524746,32.816246,534826504,2380.158691,2654.569824,2303.096191,2646.587402,557253
2021-06-01,1.000478,1.001066,0.999739,1.000109,84110288079,43.92052194543109,47.657176749701414,-56.07947805456891,109721690796.2888,-0.1443754961035648,99.94900301027864,-0.1739777931271335,19,8,3,37293.792969,37896.734375,35787.085938,36684.925781,34639423297,2707.560547,2739.737549,2531.160645,2633.518311,27363223090,353.782532,364.320129,340.474243,362.794647,3425775257,32.770885,33.289917,29.880173,30.98526,432053117,2653.772949,2709.340088,2527.689941,2630.695068,160256
2021-06-02,1.000071,1.000852,0.99976,1.00055,80399629557,38.29787234042664,46.2376854025211,-61.70212765957336,145651195580.00323,-0.1122121568494243,100.01043820617645,-0.1335478616372128,29,5,3,36699.921875,38231.339844,35966.308594,37575.179688,33070867190,2634.456055,2801.392334,2555.401367,2706.125,27723267359,362.36087,418.665131,350.956787,401.262329,4486850584,30.935238,35.038155,30.432858,33.956318,497567418,2632.887695,2819.32666,2555.824463,2705.250732,76691
2021-06-03,1.000365,1.000927,0.99998,1.000571,79950612936,39.19148936170532,40.46996121585436,-60.80851063829468,165491104809.13422,-0.0899675677402681,100.01853571030256,-0.098247225564235,21,9,2,37599.410156,39478.953125,37243.972656,39208.765625,35460750427,2708.376221,2891.254883,2667.684326,2855.126465,30038207402,401.760834,432.308105,392.033173,427.807922,4370188399,34.018715,41.145378,33.792233,39.470905,960056106,2702.222656,2861.998535,2664.140869,2843.660645,30045
2021-06-04,1.000455,1.001472,1.000089,1.001038,92563710563,59.063829787237346,45.51773049645645,-40.936170212762654,199959876276.93796,-0.0110872607374099,100.05725908063336,-0.0634937115268898,20,12,3,39242.484375,39242.484375,35717.722656,36894.40625,41831090187,2857.165527,2857.165527,2562.637451,2688.195068,34173841611,428.187378,428.443146,366.274841,391.395325,4951450795,39.581303,39.609863,34.310902,37.41507,1056279506,2844.142822,2848.738037,2556.943359,2651.596924,56831
2021-06-05,1.001146,1.001625,1.000086,1.000313,74062610826,28.21276595744594,42.15602836879622,-71.78723404255406,147745495025.33795,-0.145043852556378,99.98592067571616,-0.1157296459611362,8,4,1,36880.15625,37917.714844,34900.414063,35551.957031,35959473399,2691.619385,2817.484863,2558.233643,2630.576904,30496672724,390.958801,425.90274,375.067505,390.431854,3956143113,37.417377,42.822674,37.09911,39.5854,1112426664,2643.332031,2798.914307,2552.089111,2622.973389,28284
2021-06-06,1.00047,1.001021,1.000279,1.00084,54108953419,50.63829787233753,45.97163120567362,-49.36170212766247,175456279795.1789,-0.0150850507147429,100.02749875284732,-0.0308645366474036,5,1,2,35538.609375,36436.421875,35304.578125,35862.378906,28913440585,2629.748779,2743.441162,2616.162354,2715.092773,25311639414,390.236725,400.041168,382.344971,393.820221,2101917655,39.749126,43.377193,38.963997,42.308376,794387364,2624.786865,2735.626709,2611.669922,2684.643066,6139
2021-06-07,1.000853,1.001216,0.999914,1.000789,70487554952,48.46808510637906,42.43971631205419,-51.53191489362094,199710062144.2398,0.0307851923224903,100.0187458685562,-0.0975277659653058,13,12,4,35835.265625,36790.570313,33480.640625,33560.707031,33683936663,2713.047363,2845.185059,2583.995117,2590.263184,30600111277,393.654663,407.375671,355.975464,357.310211,2927240962,42.253677,44.100559,38.090839,38.262333,923157614,2685.788818,2847.241699,2573.176758,2593.937256,247877
2021-06-08,1.000729,1.001634,1.000399,1.00119,96727203765,65.5598126862476,54.88873188832141,-34.4401873137524,226887665145.4283,0.0797687306575898,100.04338149550104,0.0198802986240695,13,16,2,33589.519531,34017.386719,31114.443359,33472.632813,49902050442,2594.602295,2620.846191,2315.546631,2517.438721,41909736778,358.165436,365.923187,320.238007,354.001373,4491122307,38.25127,42.478291,33.685459,41.517815,1786996802,2587.520508,2617.789307,2316.698975,2542.834229,9218
2021-06-09,1.001213,1.001559,1.000231,1.000572,92231696007,39.25074499786975,51.092880930165485,-60.74925500213025,182021945551.65143,0.0508967935020186,99.98131418253548,0.0090956250043792,19,10,2,33416.976563,37537.371094,32475.865234,37345.121094,53972919008,2510.199219,2625.070557,2412.197754,2608.26709,36075832186,352.76593,378.741364,334.419098,375.73468,3543408536,41.279793,43.997566,39.368633,42.031776,1218831041,2538.426514,2623.716309,2415.164795,2617.60083,135589
2021-06-10,1.000532,1.001039,1.000165,1.000738,72706032485,53.808110781401766,52.87288948850639,-46.191889218598234,204648994562.98615,0.0204890793207231,99.99551779464076,0.0345864421146867,22,8,4,37389.515625,38334.324219,35847.59375,36702.597656,43576032854,2611.142578,2619.957764,2435.401611,2471.518555,28753626390,375.669006,376.950195,345.51767,352.183197,2505012942,42.024036,43.00491,39.596783,41.098675,595246689,2620.162109,2631.321289,2436.216309,2470.700439,29777
2021-06-11,1.000764,1.000998,0.999946,1.000511,62233050872,43.39717741935201,45.48534439954119,-56.60282258064799,209263232175.15665,0.0401956186775655,99.98035675614098,0.0447971777778003,17,15,4,36697.03125,37608.695313,36044.449219,37334.398438,38699736985,2472.858887,2495.414795,2326.869629,2353.768799,24832564195,352.084839,365.303986,341.477356,345.933685,2269923678,41.110153,41.312485,35.311172,36.046085,518666603,2470.908691,2479.657227,2326.859619,2350.362061,264425
2021-06-12,1.000485,1.001211,1.000096,1.00114,62020661713,75.10080645161162,57.43536488412181,-24.89919354838839,263385298405.40747,0.0589675678376761,100.03140264181864,0.0606676641350184,9,0,2,37340.144531,37408.925781,34728.191406,35552.515625,37924228550,2354.752197,2447.227783,2265.758057,2372.484375,25724364410,345.901703,348.878571,325.817719,343.741028,2146761411,36.164352,37.614223,34.318157,36.441689,549070417,2352.961914,2446.94751,2266.040283,2371.88916,16892
2021-06-13,1.001137,1.001292,0.999569,0.999733,62855843708,7.941888619852402,42.14662416360536,-92.0581113801476,212495047695.79187,-0.0837521775066553,99.90660520483968,-0.0375959020466701,8,1,0,35555.789063,39322.78125,34864.109375,39097.859375,40669112838,2372.690186,2547.36792,2312.640137,2508.391602,27092945370,344.042847,369.058044,331.111938,366.648956,2171880359,36.514709,39.359974,34.78299,38.770435,452988674,2372.710449,2528.287109,2312.094727,2496.283691,17310
2021-06-14,0.999695,1.000782,0.999617,1.000626,64693139740,51.18644067796804,44.7430452498107,-48.81355932203196,259862642715.71945,-0.0411572787446709,99.99817260593534,0.0075958222977327,16,10,5,39016.96875,40978.363281,38757.285156,40218.476563,43148914673,2508.770508,2606.432861,2469.388184,2537.891113,26964576331,365.7547,377.018646,355.310944,368.792755,2271215183,38.704521,40.476521,36.814133,38.713055,477871463,2497.253174,2575.687744,2468.518066,2537.350586,23790
2021-06-15,1.000465,1.010425,0.999743,1.000377,69666548571,7.442888725129338,22.19040600764994,-92.55711127487066,198465817378.94824,0.0063979974268118,99.98489369257408,-0.0193889289215885,22,6,3,40427.167969,41295.269531,39609.46875,40406.269531,46420149185,2587.762695,2639.229248,2515.153076,2610.936768,29005279219,372.736847,379.659851,363.934998,373.566162,2246535807,40.535839,41.758675,39.435814,41.153648,605285143,2584.819092,2606.846191,2520.264648,2572.418457,18711
2021-06-16,1.000388,1.000911,0.999388,1.000023,60779453764,5.753375011326091,21.460901471474504,-94.24662498867391,188369164849.54028,-0.0816314295991213,99.95734775275348,-0.1013947522471662,20,13,4,40168.691406,40516.777344,38176.035156,38347.0625,39211635100,2544.864746,2554.628906,2354.350586,2367.663574,24101926180,366.81662,366.81662,343.64856,347.033447,1626149384,39.545349,41.496307,37.503498,39.703617,576016902,2543.513672,2549.676514,2334.305908,2339.842041,3942
2021-06-17,1.000112,1.000745,0.999742,1.000745,55428282562,12.29500770136776,8.49709047927441,-87.70499229863223,243797447411.54028,-0.0043965311369262,100.02941531352656,0.0431864826309353,25,12,0,38341.421875,39513.671875,37439.675781,38053.503906,37096670047,2367.306396,2457.175537,2312.301514,2372.001953,21871633186,347.212372,362.259399,346.037537,352.738525,1379161855,39.68927,41.237431,38.286083,39.264591,417775600,2340.11499,2449.555664,2313.982178,2360.035156,29024
2021-06-18,1.000704,1.002,0.999879,1.001749,58250506049,21.39168252242437,13.146688411706087,-78.60831747757562,288261176451.3005,0.0558335580658992,100.11207252362908,0.0908237080852133,20,12,2,38099.476563,38187.261719,35255.855469,35787.246094,36200887275,2374.586914,2377.195068,2147.30835,2231.733154,22752818388,353.013367,357.07428,328.047333,336.809692,1613940591,39.266785,39.427128,35.004017,36.648796,424163369,2362.040771,2362.653564,2170.275391,2189.133057,565266
2021-06-19,1.001646,1.001996,1.000382,1.001451,48324762375,18.691673461992067,17.45945456192808,-81.30832653800793,303950256677.1359,0.08784974994304,100.07784768635476,0.0661478093784166,3,4,2,35854.527344,36457.796875,34933.0625,35615.871094,31207279719,2235.15918,2278.415039,2168.88501,2178.499023,18765854896,337.552277,345.459595,332.096497,335.71283,1140833816,36.819107,37.354588,34.981606,35.353436,264640750,2188.948486,2263.25,2167.878418,2176.220459,111901
2021-06-20,1.001548,1.001612,1.000348,1.000875,57176763747,13.47286400289866,17.852073329105046,-86.52713599710134,294450952573.59705,0.0136898968561255,100.00398238842246,-0.0314625595541371,5,5,0,35563.140625,36059.484375,33432.074219,35698.296875,36664034054,2171.337891,2275.382813,2049.962646,2246.364502,22535930423,334.65094,340.78952,310.775879,340.0672,1756674565,35.237026,35.928387,31.362095,35.322014,452587531,2171.50293,2252.302002,2050.45874,2231.875244,158881
2021-06-21,1.000914,1.001782,0.999953,1.000089,90616591970,6.351363595179497,12.83863368669009,-93.64863640482052,217310420207.6675,-0.0421784468136704,99.93310787575535,-0.0482723881939541,9,19,2,35641.144531,35721.640625,31295.935547,31676.693359,52809038594,2245.317871,2259.464111,1867.185425,1888.44751,33745173825,339.32663,341.799347,269.433685,270.984436,2911962314,35.261436,35.497616,25.94908,26.6574,760344541,2231.32251,2241.055664,1876.492676,1880.712646,330913
2021-06-22,1.000156,1.001777,0.999896,1.001002,101175206595,14.623539005163677,11.48258886774729,-85.37646099483632,235114244441.02405,-0.0137842859140551,100.01541550348604,0.0263805311680022,9,21,2,31622.376953,33292.453125,28893.621094,32505.660156,58964353058,1886.667603,1993.15979,1707.600586,1874.950073,35547251725,270.793396,291.022583,226.297836,261.818085,4089344405,26.592831,28.712969,20.380444,26.771856,1258580061,1880.572266,1948.03833,1726.982056,1799.776245,32969
2021-06-23,1.000962,1.001142,1.00039,1.000746,78451207170,12.304068134455717,11.092990244932976,-87.69593186554428,230941307889.42465,0.1013270543234974,99.9795194769774,0.0234879976332079,18,14,2,32515.714844,34753.410156,31772.632813,33723.027344,46317108925,1878.625,2043.530396,1827.571533,1989.736328,28408659206,262.058197,309.126434,252.20314,294.490295,3170293549,26.912943,32.772961,25.696486,30.048887,1111302687,1799.829224,2041.172974,1789.449097,1995.708008,46264
2021-06-24,1.000726,1.000984,0.999908,1.000149,54635236494,6.89498958050114,11.274198906706856,-93.10501041949884,200780220085.1078,-0.047670158480797,99.92837630160516,-0.0989871546437026,26,10,1,33682.800781,35228.851563,32385.214844,34662.4375,33123368116,1968.957397,2032.339355,1887.432007,1988.456299,20272845769,296.263947,316.190765,281.984711,308.397034,2323626593,30.846079,32.99131,28.548386,31.181034,641150364,1981.84314,2030.737793,1914.789429,1987.914429,166745
2021-06-25,1.000093,1.000583,0.998953,0.999845,66436810480,7.775453277545411,8.991503664167437,-92.2245467224546,207057072118.18695,-0.053179951158422,99.9251587307366,0.0112029911986501,18,17,0,34659.105469,35487.246094,31350.884766,31637.779297,40230904226,1989.21582,2017.759521,1794.400391,1813.217285,22774334998,308.582031,313.977081,275.838196,281.620911,2317971593,31.168531,32.902515,28.03508,28.698862,632052177,1987.43335,2016.242798,1794.404663,1813.10498,28006
2021-06-26,0.999855,1.001321,0.999686,1.001214,60323833680,19.708856345886357,11.459766401310985,-80.29114365411364,259485309218.67422,0.1190972607629966,100.065363396498,0.0587632142278966,6,4,1,31594.664063,32637.587891,30184.501953,32186.277344,38585385521,1810.884277,1850.17981,1719.559448,1829.239258,20637542361,281.133942,289.949799,264.601013,279.438049,1921847994,28.607899,30.007036,26.710814,29.712854,560342710,1812.164673,1850.131104,1719.720093,1823.705444,360281
2021-06-27,1.00126,1.002,1.000524,1.000642,53158745469,14.72280334728088,14.069037656904229,-85.27719665271913,214826200559.08508,-0.0102923322124981,100.01152250236198,0.026490013264995,3,4,3,32287.523438,34656.128906,32071.757813,34649.644531,35511640894,1830.996948,1979.95813,1811.24585,1978.894653,19885474742,279.865295,291.148926,270.289917,290.567017,1521388056,29.75264,31.929392,29.271196,31.929392,497353288,1828.442017,1933.024414,1814.916748,1930.932251,258071
2021-06-28,1.000689,1.000803,0.999883,0.999928,56773812735,8.498953974895967,14.310204556021082,-91.50104602510405,163606347765.5606,-0.1817820631715092,99.94245755637948,-0.0094997815050321,13,15,4,34679.121094,35219.890625,33902.074219,34434.335938,33892523752,1981.386475,2139.80542,1963.615479,2079.657471,25514602841,290.818695,298.720612,283.951843,289.534119,1722578691,31.880831,34.243225,31.035128,32.92778,473612135,1932.707153,2135.940186,1923.671875,2078.040039,29012
2021-06-29,0.999951,1.000811,0.999901,1.000024,64868482234,35.14932720709014,19.45702817642234,-64.85067279290986,116273740948.66444,-0.1424932423054215,99.96601237149676,-0.0720463254875089,16,10,2,34475.558594,36542.109375,34252.484375,35867.777344,37901460044,2083.44873,2242.23877,2076.240234,2160.768311,24815124419,289.919128,315.439331,289.221161,300.211548,1946428384,33.009785,35.788578,32.726685,33.866802,471854279,2076.721924,2242.252441,2073.801025,2168.149414,36999
2021-06-30,1.000053,1.000634,0.999706,1.000216,62591206838,41.45060715457844,28.366296112188195,-58.54939284542156,122478903695.53358,-0.0658423879105747,99.99277351186473,-0.1530323464261014,16,15,4,35908.386719,36074.757813,34086.152344,35040.835938,34059036099,2164.216309,2282.989014,2090.760742,2274.547607,25828056268,300.958801,304.801361,281.778015,303.295868,1903538448,33.962971,35.954723,31.601351,35.556404,570984168,2167.391357,2279.435303,2131.51416,2272.306396,138089
2021-07-01,1.000201,1.00064,0.999997,1.000226,54577458289,41.77879881851232,39.459577726726984,-58.22120118148768,106776213519.08066,0.0136987808085134,99.99267362125192,-0.1223225100379381,20,9,6,35035.984375,35035.984375,32883.78125,33572.117188,37838957079,2274.397461,2274.397461,2081.081055,2113.605469,29061701793,303.527374,303.527374,281.579132,288.218414,1357794786,35.505653,35.538193,32.386272,33.404034,474665321,2274.017822,2274.017822,2080.142334,2109.500488,24314
2021-07-02,1.000301,1.00083,0.999991,1.000033,45626594041,35.44469970462626,39.55803522590568,-64.55530029537374,65717717093.62548,-0.0968030033906023,99.9706952718135,-0.0841263894092678,14,15,2,33549.601563,33939.589844,32770.679688,33897.046875,38728974942,2109.892578,2155.596436,2021.824829,2150.040283,31796212554,287.754456,290.621674,277.350311,287.423096,1133632645,33.306309,34.031788,31.479923,34.020481,440298780,2109.794922,2141.139648,2011.1698,2138.091309,53717
2021-07-03,1.000046,1.000674,0.999914,0.999956,41194990425,32.91762389235211,36.71370747183024,-67.08237610764789,29075857189.28135,-0.0789411099319864,99.98095993086726,-0.0132988164053448,4,3,1,33854.421875,34909.261719,33402.695313,34668.546875,24383958643,2150.834961,2237.567139,2117.590088,2226.114258,17433361641,287.215607,302.605865,283.434021,298.237122,1113777297,34.015575,35.40477,33.298473,34.478817,327019964,2138.019043,2229.327393,2119.991699,2224.846436,115144
2021-07-04,0.999987,1.000165,0.998902,0.999501,43066655708,19.335054874112572,29.232459490363663,-80.66494512588743,26859441812.38572,-0.0647903462384086,99.95175634339084,-0.1499497503501466,5,3,1,34665.566406,35937.566406,34396.476563,35287.78125,24924307911,2226.550293,2384.286865,2190.837646,2321.724121,18787107473,298.113556,314.713013,292.787384,307.732086,1387395766,34.495117,35.502373,33.555737,34.3106,303420520,2224.2854,2383.683594,2191.808594,2321.341064,318631
2021-07-05,0.999426,1.00104,0.999426,1.000667,47215849676,56.972240154938376,36.40830630713436,-43.027759845061624,52251856631.94567,0.0822127429751601,100.0577948562578,-0.0078941109931931,17,7,3,35284.34375,35284.34375,33213.660156,33746.003906,26721554282,2321.922852,2321.922852,2163.041504,2198.58252,20103794829,307.684845,307.684845,293.523468,302.377991,1504869977,34.282551,34.461823,32.482693,32.984589,313839322,2321.939697,2322.129395,2162.335205,2204.33374,99989
2021-07-06,1.000728,1.000879,0.999825,1.00009,51054194253,38.347320852161054,38.21820529373735,-61.652679147838946,26870075048.85369,-0.1122637118538219,99.9991572258102,-0.0058991210309695,18,13,5,33723.507813,35038.535156,33599.917969,34235.195313,26501259870,2197.919434,2346.294922,2197.919434,2324.679443,20891861314,302.195587,321.520966,302.195587,320.934814,2203265498,32.930305,34.978317,32.930305,34.269138,365336040,2198.510742,2345.93335,2197.842285,2324.837158,125822
2021-07-07,1.000022,1.000792,0.999772,1.000708,50370827531,58.29567462879109,51.20507854529685,-41.70432537120891,68944530986.51445,0.006595765518527,100.05391947444296,0.0863133785736736,26,7,2,34225.679688,34997.664063,33839.289063,33855.328125,24796027477,2323.208496,2403.773438,2298.026855,2315.161865,22398345285,320.191772,339.167664,318.529968,327.522461,2067233169,34.232807,38.011703,33.84203,36.59137,519252659,2324.220215,2401.537842,2298.149902,2307.621338,14121
2021-07-08,1.000628,1.001404,0.999698,0.9999,54546974469,32.21433182698644,42.95244243597954,-67.78566817301356,27314893965.040863,-0.002800201614519,99.97778842727068,-0.1312406738219838,15,16,4,33889.605469,33907.90625,32133.183594,32877.371094,29910396946,2317.949219,2324.006836,2089.414307,2120.026367,23188123689,327.957855,327.957855,305.075439,310.427124,1883785090,36.719719,36.915283,32.802273,33.203728,498201257,2310.318359,2318.098389,2121.968506,2126.748535,69627
2021-07-09,0.999897,1.000134,0.9995,0.999639,48513127150,23.78954163977043,38.09984936518266,-76.21045836022957,74084398.16313934,-0.0384990760221723,99.95731709668836,-0.1002356487135235,16,17,1,32861.671875,34042.292969,32318.880859,33798.011719,27436021028,2115.573975,2185.376221,2051.06665,2146.692383,23029574602,310.010284,319.443909,301.828217,316.484528,1358583891,33.134331,34.387947,31.991049,33.264648,327170629,2125.796631,2181.435791,2062.109131,2148.812012,11191
2021-07-10,0.999733,1.000535,0.999461,0.99998,39811881630,34.7966429954812,30.266838820746035,-65.2033570045188,-1260392081.0561862,-0.0235949035008452,99.99107204715102,0.0052003744269528,8,2,2,33811.242188,34209.070313,33116.011719,33520.519531,22971873468,2146.999756,2190.124023,2081.923584,2111.403564,17581542471,316.996307,320.93927,310.886902,316.140137,1179686219,33.318439,34.140488,31.186785,31.788645,296566657,2147.459473,2182.508057,2081.910156,2110.356689,70029
2021-07-11,1.000051,1.001093,0.999919,1.000225,33700882503,52.87769784172505,37.154627492325574,-47.12230215827495,-17393182512.65049,-9.997740512042058e-05,100.00522766853554,0.0200995176115668,3,4,2,33509.078125,34584.703125,33346.738281,34240.1875,20108729370,2110.875732,2172.65332,2083.803711,2139.664795,14705386138,316.056366,326.751801,312.639008,322.031647,1189805384,31.693039,32.536335,31.411757,32.177841,211679810,2111.173584,2172.405273,2083.592773,2139.958252,127024
2021-07-12,1.000234,1.00082,0.999925,1.000271,40963905755,54.71622701838334,47.46352261852987,-45.28377298161666,-26684437114.070984,0.0237992146259133,100.01548391593948,0.0054988122565442,14,7,1,34254.015625,34592.15625,32697.308594,33155.847656,24321499537,2140.506836,2167.710205,2011.018921,2036.721069,17768129077,322.034912,334.282074,309.142059,316.328186,1614469810,32.173389,32.644054,30.074202,30.848087,221058993,2140.75415,2224.189697,1954.61499,2018.322144,50015787
2021-07-13,1.00036,1.000904,0.999879,0.9999,40689021551,39.8880895283794,49.16067146282928,-60.1119104716206,-65706201196.63598,-0.0056002464108365,99.9811016819503,-0.0325926340647062,21,10,0,33125.46875,33327.101563,32261.419922,32702.025391,19120856669,2034.098389,2040.693604,1922.577881,1940.083984,16621628658,316.26889,318.295135,305.48941,308.811157,1231759805,30.786404,31.093704,28.918608,29.121189,197825362,2017.522949,2024.585449,1925.571289,1940.881104,47074037
2021-07-14,1.00002,1.000762,0.999881,1.000135,45371034562,49.280575539569845,47.96163069544421,-50.719424460430155,-84915504138.32245,0.0634316523945472,100.01278562295984,0.010199663411112,21,11,4,32723.845703,33061.398438,31639.125,32822.347656,21376531210,1941.167847,2015.107422,1869.223145,1994.331299,17342819679,308.952606,313.21579,290.662384,309.406372,1646743038,29.142693,31.435339,27.515703,31.281,331866434,1940.087036,2017.746216,1874.466064,1999.493042,45632143
2021-07-15,1.000124,1.000411,0.999812,0.999947,45208496773,41.76658673061838,43.64508393285589,-58.23341326938162,-109746214385.92746,-0.0719520080106511,99.99331437835792,-0.000900039601735,17,13,3,32827.875,33159.640625,31175.708984,31780.730469,21300524237,1994.712036,2037.742554,1883.272217,1911.175659,15688092552,309.500641,323.885895,301.656677,315.244019,2242114046,31.360701,31.483404,28.008404,28.452101,329918376,1999.780762,2040.186523,1877.93689,1900.776855,45236117
