Date,Open,High,Low,Close,Volume,Stoch_%K,Stoch_%D,Williams_%R,A/D Oscillator,Momentum,Disparity Index 7,ROC,positive,negative,neutral,Open_BTC,High_BTC,Low_BTC,Close_BTC,Volume_BTC,Open_ETH,High_ETH,Low_ETH,Close_ETH,Volume_ETH,Open_USDT,High_USDT,Low_USDT,Close_USDT,Volume_USDT,Open_BNB,High_BNB,Low_BNB,Close_BNB,Volume_BNB,Open_SOL,High_SOL,Low_SOL,Close_SOL,Volume_SOL
2021-01-03,0.027226,0.030023,0.026606,0.029495,1496675629,69.87747653806048,46.2808633648682,-30.12252346193952,24745960331.870003,6.491677799039611,106.06768933594996,2.0800166124454935,3,0,0,32129.408203,34608.558594,32052.316406,32782.023438,78665235202,774.511841,1006.565002,771.561646,975.50769,45200463368,1.000427,1.001902,0.999169,1.000514,120425679796,38.253727,41.606323,37.818104,41.148979,758008613,1.799902,2.364981,1.799902,2.161752,55073422
2021-01-04,0.029526,0.032174,0.027266,0.030853,1768802420,83.5696517412935,63.18759735277615,-16.4303482587065,25562607903.94009,8.267536933712309,110.20334226304377,24.30701047542305,0,0,0,32810.949219,33440.21875,28722.755859,31971.914063,81163475344,977.058838,1153.189209,912.305359,1040.233032,56945985763,1.0005,1.002994,0.99943,1.000128,125906387011,41.19828,43.132122,38.143982,40.926353,807877171,2.162412,2.485097,1.876342,2.485097,59955405
2021-01-05,0.03084,0.030896,0.027245,0.028632,1715256508,55.945273631840806,69.79746730373158,-44.054726368159194,25150589290.54212,3.2230153579926544,101.78095339660874,3.3758168754738844,1,0,0,31977.041016,34437.589844,30221.1875,33992.429688,67547324782,1041.498779,1129.37146,986.811279,1100.006104,41535932781,1.000174,1.002832,0.999844,1.002202,101918715244,40.937279,41.7346,38.978954,41.7346,644270927,2.490982,2.502616,2.077742,2.157217,50555207
2021-01-06,0.028638,0.030939,0.028026,0.030515,1636410063,78.99999999999999,72.83830845771143,-21.000000000000007,26310625946.942738,5.7858975247868,106.54306763032018,7.081447169877526,0,0,0,34013.613281,36879.699219,33514.035156,36824.363281,75289433811,1101.005005,1209.428589,1064.233398,1207.112183,44699914188,1.002229,1.002825,0.999568,1.001528,116105139289,41.775536,42.192703,40.592529,42.165955,641021601,2.159626,2.185892,1.907585,1.929217,50263975
2021-01-07,0.030528,0.03333,0.030167,0.031068,2184194025,68.41664339569952,67.78730567584677,-31.583356604300484,25370794120.18807,5.201137748882565,106.22991178280792,12.005191434133678,2,0,1,36833.875,40180.367188,36491.191406,39371.042969,84762141031,1208.078369,1282.57959,1167.443115,1225.678101,40468027280,1.001448,1.002573,0.99907,1.0004,129467601516,42.196625,44.470036,41.495869,43.44949,829964770,1.936586,2.611831,1.933043,2.372745,159870278
2021-01-08,0.03108,0.031272,0.028937,0.030613,1816169856,62.063669366098885,69.82677092059946,-37.936330633901115,26161819706.29171,10.556157457565917,102.8292425442069,6.125632670040911,0,0,0,39381.765625,41946.738281,36838.636719,40797.609375,88107519480,1225.967896,1273.827515,1076.081543,1224.197144,44334826666,1.000365,1.001178,0.999135,1.000045,131555961745,43.568687,43.590466,40.534481,42.395317,650561500,2.36874,3.77932,2.180929,3.219887,206412154
2021-01-09,0.030608,0.035618,0.029701,0.034026,1942464523,83.1534391534392,71.21125063841252,-16.846560846560813,27059023617.28698,26.27945815550195,110.67833942063736,15.217391304347831,0,0,0,40788.640625,41436.351563,38980.875,40254.546875,61984162837,1223.740479,1303.871826,1182.270386,1281.077271,33233105361,1.000014,1.003157,0.999637,1.002947,103292241007,42.373695,44.119743,41.590103,43.932854,590039660,3.223541,3.662788,2.938307,3.385382,91906875
2021-01-10,0.034033,0.036706,0.031462,0.032935,2238339640,64.2152211045739,69.81077654137066,-35.7847788954261,26078149381.45174,22.74065516341818,105.44405923838968,18.941856265799927,0,0,0,40254.21875,41420.191406,35984.628906,38356.441406,79980747690,1280.871094,1347.926147,1194.715576,1262.246704,40616938053,1.002924,1.002926,0.99854,1.000223,135437984723,43.944122,45.155418,40.594864,42.448475,701488832,3.390026,3.733551,3.196235,3.466111,62766977
2021-01-11,0.032925,0.032925,0.027109,0.028963,1859950567,26.52305940406147,57.963906554024845,-73.47694059593853,25404013240.592728,7.509279881217523,93.53593046430944,7.489330116904802,1,0,0,38346.53125,38346.53125,30549.599609,35566.65625,123320567399,1261.622925,1261.622925,924.922607,1090.145386,60733630300,1.000252,1.00109,0.993953,1.000587,180779058885,42.472622,42.477501,35.170883,38.371361,890728694,3.461065,3.513571,2.597124,3.10809,82877500
2021-01-12,0.028956,0.030309,0.028025,0.028558,1940236521,22.679825393812862,37.80603530081607,-77.32017460618714,24369333694.80551,4.919357801535692,92.2594818117206,6.428651287593638,0,0,0,35516.359375,36568.527344,32697.976563,33922.960938,74773277909,1088.526733,1149.240234,1012.76416,1043.43457,37494601692,1.000592,1.001289,0.999028,1.000414,117509616511,38.279518,39.930908,37.185501,38.11161,567249584,3.103688,3.844416,3.080035,3.613398,73484689
