Date,Open,High,Low,Close,Volume,Stoch_%K,Stoch_%D,Williams_%R,A/D Oscillator,Momentum,Disparity Index 7,ROC,positive,negative,neutral,Open_BTC,High_BTC,Low_BTC,Close_BTC,Volume_BTC,Open_ETH,High_ETH,Low_ETH,Close_ETH,Volume_ETH,Open_USDT,High_USDT,Low_USDT,Close_USDT,Volume_USDT,Open_BNB,High_BNB,Low_BNB,Close_BNB,Volume_BNB,Open_SOL,High_SOL,Low_SOL,Close_SOL,Volume_SOL
2021-01-03,0.177382,0.208679,0.173376,0.204995,2303857909,95.46634834295278,79.30478278098427,-4.53365165704721,19739445456.171963,34.086196634027345,111.056462947255,31.256442927666328,3,0,0,32129.408203,34608.558594,32052.316406,32782.023438,78665235202,774.511841,1006.565002,771.561646,975.50769,45200463368,1.000427,1.001902,0.999169,1.000514,120425679796,38.253727,41.606323,37.818104,41.148979,758008613,1.799902,2.364981,1.799902,2.161752,55073422
2021-01-04,0.205236,0.239661,0.19445,0.224762,3260699086,86.72588448071558,84.97462306243493,-13.274115519284416,20851058891.23241,42.64806681729327,117.40150776304704,64.78877369972287,0,0,0,32810.949219,33440.21875,28722.755859,31971.914063,81163475344,977.058838,1153.189209,912.305359,1040.233032,56945985763,1.0005,1.002994,0.99943,1.000128,125906387011,41.19828,43.132122,38.143982,40.926353,807877171,2.162412,2.485097,1.876342,2.485097,59955405
2021-01-05,0.224817,0.264886,0.208454,0.258314,4097207384,95.2191814703272,92.47047143133186,-4.780818529672808,23993955000.507145,63.67219180859692,128.58013441125922,68.96188588659302,1,0,0,31977.041016,34437.589844,30221.1875,33992.429688,67547324782,1041.498779,1129.37146,986.811279,1100.006104,41535932781,1.000174,1.002832,0.999844,1.002202,101918715244,40.937279,41.7346,38.978954,41.7346,644270927,2.490982,2.502616,2.077742,2.157217,50555207
2021-01-06,0.258549,0.346298,0.256225,0.331898,6170988900,93.27640063313896,91.74048886139394,-6.723599366861045,28191827868.843945,114.92921992980276,149.49023221217666,110.64329415348683,0,0,0,34013.613281,36879.699219,33514.035156,36824.363281,75289433811,1101.005005,1209.428589,1064.233398,1207.112183,44699914188,1.002229,1.002825,0.999568,1.001528,116105139289,41.775536,42.192703,40.592529,42.165955,641021601,2.159626,2.185892,1.907585,1.929217,50263975
2021-01-07,0.332272,0.353344,0.283216,0.29998,5149188552,73.77948113207549,87.4250210785139,-26.220518867924515,25504451913.402466,69.73434803519395,125.53550440539432,90.07248580697488,2,0,1,36833.875,40180.367188,36491.191406,39371.042969,84762141031,1208.078369,1282.57959,1167.443115,1225.678101,40468027280,1.001448,1.002573,0.99907,1.0004,129467601516,42.196625,44.470036,41.495869,43.44949,829964770,1.936586,2.611831,1.933043,2.372745,159870278
2021-01-08,0.300387,0.320191,0.266476,0.305597,4560690774,76.53940644654088,81.19842940391847,-23.460593553459113,27586925386.62034,59.02926666805437,118.6475751940272,97.8973203300048,0,0,0,39381.765625,41946.738281,36838.636719,40797.609375,88107519480,1225.967896,1273.827515,1076.081543,1224.197144,44334826666,1.000365,1.001178,0.999135,1.000045,131555961745,43.568687,43.590466,40.534481,42.395317,650561500,2.36874,3.77932,2.180929,3.219887,206412154
2021-01-09,0.305611,0.338596,0.296694,0.332973,3655608662,89.96334361420139,80.09407706427261,-10.036656385798594,30261412025.49849,80.92425559660943,119.00885311809586,88.40241038843467,0,0,0,40788.640625,41436.351563,38980.875,40254.546875,61984162837,1223.740479,1303.871826,1182.270386,1281.077271,33233105361,1.000014,1.003157,0.999637,1.002947,103292241007,42.373695,44.119743,41.590103,43.932854,590039660,3.223541,3.662788,2.938307,3.385382,91906875
2021-01-10,0.332961,0.340394,0.284556,0.304895,3732911206,75.7632604465255,80.75533683575594,-24.23673955347449,29247927769.562393,68.08161105200197,103.68467255694785,58.66395370620929,0,0,0,40254.21875,41420.191406,35984.628906,38356.441406,79980747690,1280.871094,1347.926147,1194.715576,1262.246704,40616938053,1.002924,1.002926,0.99854,1.000223,135437984723,43.944122,45.155418,40.594864,42.448475,701488832,3.390026,3.733551,3.196235,3.466111,62766977
2021-01-11,0.304996,0.304996,0.233033,0.275466,4768803200,57.70051762252119,74.47570722774938,-42.29948237747881,30102976443.04182,57.094952951240366,91.4248244412488,49.677244077374475,1,0,0,38346.53125,38346.53125,30549.599609,35566.65625,123320567399,1261.622925,1261.622925,924.922607,1090.145386,60733630300,1.000252,1.00109,0.993953,1.000587,180779058885,42.472622,42.477501,35.170883,38.371361,890728694,3.461065,3.513571,2.597124,3.10809,82877500
2021-01-12,0.275249,0.31337,0.265727,0.287003,4037298875,63.966846087414666,65.81020805215381,-36.033153912585334,29671561784.5899,61.762003798831046,93.97556941396157,58.218162373137375,0,0,0,35516.359375,36568.527344,32697.976563,33922.960938,74773277909,1088.526733,1149.240234,1012.76416,1043.43457,37494601692,1.000592,1.001289,0.999028,1.000414,117509616511,38.279518,39.930908,37.185501,38.11161,567249584,3.103688,3.844416,3.080035,3.613398,73484689
