Date,Open,High,Low,Close,Volume,Stoch_%K,Stoch_%D,Williams_%R,A/D Oscillator,Momentum,Disparity Index 7,ROC,positive,negative,neutral,Open_BTC,High_BTC,Low_BTC,Close_BTC,Volume_BTC,Open_ETH,High_ETH,Low_ETH,Close_ETH,Volume_ETH,Open_USDT,High_USDT,Low_USDT,Close_USDT,Volume_USDT,Open_BNB,High_BNB,Low_BNB,Close_BNB,Volume_BNB,Open_SOL,High_SOL,Low_SOL,Close_SOL,Volume_SOL
2021-01-03,32150.025391,34675.945313,32053.541016,33008.128906,317864544,86.78048050479589,91.41916261296672,-13.219519495204104,2803824185.790047,39.05588050879811,111.88877594230024,38.57020370367501,3,0,0,32129.408203,34608.558594,32052.316406,32782.023438,78665235202,774.511841,1006.565002,771.561646,975.50769,45200463368,1.000427,1.001902,0.999169,1.000514,120425679796,38.253727,41.606323,37.818104,41.148979,758008613,1.799902,2.364981,1.799902,2.161752,55073422
2021-01-04,33058.945313,33472.4375,29309.832031,31950.109375,328249091,77.86294812859813,85.12601781676868,-22.137051871401862,2891981907.595248,29.6037624786004,105.77983586578834,37.5392246610595,0,0,0,32810.949219,33440.21875,28722.755859,31971.914063,81163475344,977.058838,1153.189209,912.305359,1040.233032,56945985763,1.0005,1.002994,0.99943,1.000128,125906387011,41.19828,43.132122,38.143982,40.926353,807877171,2.162412,2.485097,1.876342,2.485097,59955405
2021-01-05,31969.330078,34332.429688,30231.417969,33968.238281,174003619,94.12968999560402,86.25770620966601,-5.870310004395973,3035080653.7644267,28.621142387640475,108.96871582941633,43.1006070337575,1,0,0,31977.041016,34437.589844,30221.1875,33992.429688,67547324782,1041.498779,1129.37146,986.811279,1100.006104,41535932781,1.000174,1.002832,0.999844,1.002202,101918715244,40.937279,41.7346,38.978954,41.7346,644270927,2.490982,2.502616,2.077742,2.157217,50555207
2021-01-06,34017.351563,36808.855469,33567.027344,36680.519531,165477003,99.0896265075053,90.36075487723582,-0.9103734924946916,3187456008.2015905,39.80144773882573,113.56249106813844,48.79239645442956,0,0,0,34013.613281,36879.699219,33514.035156,36824.363281,75289433811,1101.005005,1209.428589,1064.233398,1207.112183,44699914188,1.002229,1.002825,0.999568,1.001528,116105139289,41.775536,42.192703,40.592529,42.165955,641021601,2.159626,2.185892,1.907585,1.929217,50263975
2021-01-07,36670.410156,39830.421875,36536.707031,39335.308594,194236616,96.98071561442332,96.73334403917754,-3.019284385576688,3323297084.3367577,45.5485602628628,116.44725586926698,48.94361861446848,2,0,1,36833.875,40180.367188,36491.191406,39371.042969,84762141031,1208.078369,1282.57959,1167.443115,1225.678101,40468027280,1.001448,1.002573,0.99907,1.0004,129467601516,42.196625,44.470036,41.495869,43.44949,829964770,1.936586,2.611831,1.933043,2.372745,159870278
2021-01-08,39426.375,41804.183594,36785.300781,40574.242188,220638643,92.89509224135332,96.3218114544273,-7.1049077586466955,3435795086.1221676,49.2172170196812,114.67141066693064,54.641697318224935,0,0,0,39381.765625,41946.738281,36838.636719,40797.609375,88107519480,1225.967896,1273.827515,1076.081543,1224.197144,44334826666,1.000365,1.001178,0.999135,1.000045,131555961745,43.568687,43.590466,40.534481,42.395317,650561500,2.36874,3.77932,2.180929,3.219887,206412154
2021-01-09,40551.339844,41236.632813,38936.058594,40236.769531,189095702,90.15609846957553,93.34396877511738,-9.843901530424496,3460523259.657037,39.765288343810354,110.12853740276748,48.88414719997848,0,0,0,40788.640625,41436.351563,38980.875,40254.546875,61984162837,1223.740479,1303.871826,1182.270386,1281.077271,33233105361,1.000014,1.003157,0.999637,1.002947,103292241007,42.373695,44.119743,41.590103,43.932854,590039660,3.223541,3.662788,2.938307,3.385382,91906875
2021-01-10,40235.960938,41299.375,35872.390625,38332.339844,219986622,77.90902352999176,86.98673808030685,-22.090976470008236,3439968175.168824,32.28200117125191,102.77651302957564,40.97232049021458,0,0,0,40254.21875,41420.191406,35984.628906,38356.441406,79980747690,1280.871094,1347.926147,1194.715576,1262.246704,40616938053,1.002924,1.002926,0.99854,1.000223,135437984723,43.944122,45.155418,40.594864,42.448475,701488832,3.390026,3.733551,3.196235,3.466111,62766977
2021-01-11,38308.445313,38308.445313,30595.705078,35375.023438,406742475,59.09193041071891,75.71901747009538,-40.90806958928109,3537314187.3546863,20.5304828417217,93.619235704887,22.877666587321617,1,0,0,38346.53125,38346.53125,30549.599609,35566.65625,123320567399,1261.622925,1261.622925,924.922607,1090.145386,60733630300,1.000252,1.00109,0.993953,1.000587,180779058885,42.472622,42.477501,35.170883,38.371361,890728694,3.461065,3.513571,2.597124,3.10809,82877500
2021-01-12,35333.425781,36462.203125,32806.332031,33853.324219,166092136,45.62917371881556,60.87670921984207,-54.370826281184435,3466355147.904854,5.249600174727101,89.63103211134955,16.82525752962822,0,0,0,35516.359375,36568.527344,32697.976563,33922.960938,74773277909,1088.526733,1149.240234,1012.76416,1043.43457,37494601692,1.000592,1.001289,0.999028,1.000414,117509616511,38.279518,39.930908,37.185501,38.11161,567249584,3.103688,3.844416,3.080035,3.613398,73484689
