Date,Open,High,Low,Close,Volume,Stoch_%K,Stoch_%D,Williams_%R,A/D Oscillator,Momentum,Disparity Index 7,ROC,positive,negative,neutral,Open_BTC,High_BTC,Low_BTC,Close_BTC,Volume_BTC,Open_ETH,High_ETH,Low_ETH,Close_ETH,Volume_ETH,Open_USDT,High_USDT,Low_USDT,Close_USDT,Volume_USDT,Open_BNB,High_BNB,Low_BNB,Close_BNB,Volume_BNB,Open_STETH,High_STETH,Low_STETH,Close_STETH,Volume_STETH
2021-10-09,158.704697,161.407318,154.869797,156.825836,1522023824,61.152183615700686,60.88137674080584,-38.847816384299314,29286264417.667683,15.865643883431884,97.3554452920724,14.698781286325676,4,2,2,53929.78125,55397.945313,53735.144531,54968.222656,32491211414,3559.997803,3628.237305,3544.640381,3575.716797,12707036942,1.000004,1.00041,0.999915,1.000046,67391135102,418.755981,425.974823,416.823853,421.549469,1404867667,3450.294678,3648.136719,3426.608154,3548.891113,149177050
2021-10-10,156.751923,158.361572,146.898239,148.048706,1556965341,40.64375929569545,55.680983263632896,-59.35624070430454,28041815034.280407,4.947690650718673,93.9514210093276,12.552713598560588,6,2,0,54952.820313,56401.304688,54264.257813,54771.578125,39527792364,3575.020508,3603.244873,3414.970947,3425.852783,16171746693,1.000128,1.001126,0.999466,1.001018,69927661418,421.795685,422.050415,402.829254,405.069305,1437068558,3544.867432,3595.724854,3377.279785,3379.820313,145270038
2021-10-11,147.800446,153.921143,140.363968,144.858139,1851795187,34.09571700737458,45.29721997292356,-65.90428299262543,27417751174.39759,-10.40573173675526,93.78648715531118,7.023702057553027,19,3,2,54734.125,57793.039063,54519.765625,57484.789063,42637331698,3419.726807,3622.289551,3385.761719,3545.354004,18579189588,1.000952,1.001145,0.999828,1.000696,75741431317,404.527466,423.55011,401.221252,413.456207,1473121389,3376.718994,3552.205322,3353.358154,3460.059814,145628455
2021-10-12,145.00766,153.263977,137.811569,152.737122,2853992440,47.015761911197295,40.58507940475575,-52.984238088802705,30077127967.829597,-9.672721081836745,99.93942062144188,8.271180908106528,20,4,3,57526.832031,57627.878906,54477.972656,56041.058594,41083758949,3546.477783,3546.477783,3407.338135,3492.573242,18109578443,1.000619,1.001032,0.999979,1.000096,73275476508,413.486755,443.867523,392.57077,443.867523,3142304145,3457.806396,3518.183838,3311.862061,3468.697754,137193478
2021-10-13,152.523926,155.347992,144.407867,148.176041,2105226551,32.49819244517332,37.869890454581714,-67.50180755482668,29422133466.936493,-14.14522002677144,97.49557814166648,-8.353620589178274,21,6,3,56038.257813,57688.660156,54370.972656,57401.097656,41684252783,3492.753662,3607.741699,3417.602051,3606.20166,16211275589,0.99992,1.000757,0.999485,1.000097,78117249743,444.40564,471.656921,434.446625,470.749695,5149146903,3467.578857,3583.820068,3393.875977,3580.62207,150856858
2021-10-14,148.017273,155.329742,147.330933,149.756805,1948101208,30.504626703271207,36.67286035321392,-69.4953732967288,28655669218.552208,-10.181081825016848,98.9565112876208,-11.435252163989402,20,8,2,57372.832031,58478.734375,56957.074219,57321.523438,36615791366,3604.958984,3819.258545,3590.275146,3786.01416,19443499909,1.000062,1.000298,0.999683,1.000034,68955958208,470.538666,482.644867,461.855347,472.0224,2486819344,3582.431396,3794.491699,3566.621094,3761.237305,178402691
2021-10-15,150.0466,165.122208,146.984833,162.596207,3970589003,63.292690924290554,42.098503357578345,-36.707309075709446,31520286514.823196,-0.9259448093821578,107.07193545653256,-5.790021907343813,22,5,5,57345.902344,62757.128906,56868.144531,61593.949219,51780081801,3790.154297,3895.466309,3735.363525,3862.634766,20966841512,0.999977,1.000589,0.998967,0.999152,89456766433,472.600403,476.755951,453.900085,473.702637,2804538828,3759.722412,3868.023193,3709.647461,3837.466797,159970487
2021-10-16,163.007034,164.713715,156.737564,157.538818,1531502795,50.377603810211795,48.058307145924495,-49.622396189788205,30296481691.063946,2.226413777446684,103.67203659906998,-5.513701341815078,12,0,1,61609.527344,62274.476563,60206.121094,60892.179688,34250964237,3865.666504,3962.453125,3805.885986,3830.38208,16578095629,0.999135,1.000177,0.999026,1.00004,65419462010,473.99469,483.5578,463.511475,465.642456,1904086807,3835.888916,3933.24707,3778.761719,3805.178467,160325954
2021-10-17,157.463562,167.425995,154.090347,159.743805,2168838138,62.39602185544236,58.688772196648216,-37.60397814455763,29966539619.00408,3.540688294799178,103.97986069528208,-2.663986787039282,7,2,1,60887.652344,61645.523438,59164.46875,61553.617188,29032367511,3829.858887,3914.897949,3660.723389,3847.104492,15908090346,1.00001,1.000681,0.999473,1.00028,57600914728,465.722107,472.298004,455.405182,470.625549,1646437501,3803.026611,3886.480957,3633.993164,3820.070313,145018890
2021-10-18,159.997482,162.856277,155.030228,157.231277,1698878759,60.37002031938713,57.71454866168042,-39.62997968061287,29223268317.513783,-1.0808018961881838,101.18028122550416,2.026851447865613,19,4,5,61548.804688,62614.660156,60012.757813,62026.078125,38055562075,3847.72998,3888.209229,3686.750488,3748.760254,17386204158,1.00033,1.000568,0.999347,1.000019,66503250420,470.914429,487.499695,467.584778,485.111023,1999805026,3818.827637,3859.63623,3659.943359,3722.723389,137335755
2021-10-19,157.210205,159.405869,153.221008,156.017029,1400902548,58.661426786428166,60.47582298708587,-41.338573213571834,29088991791.71914,-0.5157358128159454,100.097081830282,1.125114481714291,28,6,1,62043.164063,64434.535156,61622.933594,64261.992188,40471196346,3747.162842,3883.928711,3736.780273,3877.650879,15998757133,1.000059,1.000603,0.999478,1.000117,62387883982,485.099426,497.258331,481.973633,488.148865,1844483840,3722.720215,3855.914307,3710.827637,3851.221436,178114939
2021-10-20,155.883392,176.440674,155.199844,175.946869,3315306825,98.72167631116484,72.5843744723267,-1.278323688835164,32250150677.42306,18.843908706638736,110.08170958395397,10.693772399726962,25,5,0,64284.585938,66930.390625,63610.675781,65992.835938,40788955582,3877.730957,4167.472168,3833.288086,4155.992188,20338319988,1.000137,1.000689,0.999612,0.99994,70187915900,488.053833,505.267944,482.246033,501.020325,1890415594,3851.842041,4141.045898,3807.691406,4124.60791,174213975
2021-10-21,176.765549,193.599152,176.765549,190.318436,6865815461,94.11927202510276,83.83412504089857,-5.880727974897231,36439796261.3088,31.38263221785557,114.90751577187486,21.356557601899205,26,5,2,66002.234375,66600.546875,62117.410156,62210.171875,45908121370,4161.713379,4366.088379,4032.483887,4054.322754,28220661820,0.999877,1.000436,0.999381,1.000022,84189482202,501.347839,504.648621,467.422363,471.256927,3081793454,4135.324219,4339.042969,4007.638184,4033.923584,158970163
2021-10-22,190.454895,214.044449,188.273621,196.431534,7486821306,76.89590764510014,89.91228532712256,-23.104092354899866,33692972976.3964,28.607591545426654,115.23539552760394,32.680345075086294,21,4,1,62237.890625,63715.023438,60122.796875,60692.265625,38434082775,4055.686523,4162.975586,3908.340332,3970.181885,19432937968,1.000024,1.000445,0.999579,0.999879,73919161798,470.959381,498.014191,470.959381,478.643158,1962748496,4029.526855,4137.535645,3884.682129,3946.125244,157719990
2021-10-23,196.300476,205.669876,192.562759,197.703857,3253670286,78.56490270340043,83.19336079120109,-21.43509729659956,32991723302.80324,33.424982652897306,112.20488648431044,36.481014021587015,12,2,1,60694.628906,61743.878906,59826.523438,61393.617188,26882546034,3971.356445,4171.663574,3944.631836,4171.663574,14781537792,0.999924,1.00092,0.999803,1.000823,55395032239,478.942261,485.906433,473.112579,485.906433,1170864603,3947.287842,4143.188477,3920.728516,4142.174805,188932212
2021-10-24,197.973114,204.719101,185.572433,202.361984,3413057378,84.67529365281754,80.04536800043935,-15.324706347182447,35564428138.245,35.1270708533078,111.01267179842291,32.490373885662194,4,3,3,61368.34375,61505.804688,59643.34375,60930.835938,27316183882,4171.855957,4185.729492,3967.120361,4087.903076,14978083638,1.000856,1.001094,0.999119,1.000223,66669467996,485.990143,486.802704,468.198212,476.633118,1246191889,4144.091797,4158.064453,3941.89917,4062.309326,157928645
2021-10-25,202.316483,218.731888,198.202438,210.104294,4837376169,89.33816116073395,84.19278583898397,-10.661838839266052,36335945980.65492,29.218447266731147,110.67407348420014,41.793701992618374,19,5,2,60893.925781,63729.324219,60691.800781,63039.824219,31064911614,4084.425781,4236.666992,4072.034668,4217.876953,15995727040,1.000219,1.000982,0.999151,0.999375,66194185821,475.924255,488.894318,474.872162,484.645081,1337787876,4058.432617,4208.303711,4046.143799,4188.11377,19829899
2021-10-26,209.531647,213.982864,197.486649,199.807251,3194205752,74.53765721313707,82.85037067556284,-25.462342786862937,34040428837.708904,26.83048758179715,101.89240327580276,33.42114971002486,32,5,1,63032.761719,63229.027344,59991.160156,60363.792969,34878965587,4217.337891,4289.131348,4106.82373,4131.102051,17157714562,0.999451,1.00076,0.999348,1.000228,77630649473,484.706879,489.77417,475.286285,478.025055,1486193826,4189.202637,4261.908691,4080.767822,4105.769531,15031920
2021-10-27,199.874481,205.404739,178.730865,183.774597,4552692842,51.27703708535493,71.71761848640863,-48.722962914645066,31209462848.98611,15.043332666327805,93.18510388228331,13.02514393832078,23,8,4,60352.0,61435.183594,58208.1875,58482.386719,43657076893,4132.17334,4299.152832,3930.257324,3930.257324,26219530404,1.000239,1.001576,0.999582,1.000791,124069805053,478.121063,486.167511,440.445007,449.007996,2340091135,4105.339355,4272.623535,3910.161377,3910.208496,14585358
2021-10-28,184.515701,201.045364,182.217529,194.863983,3463958628,66.7332617345757,64.18265201102254,-33.266738265424294,32398911630.48434,23.934618301166623,98.48383402013287,23.692678080141494,34,4,4,58470.730469,62128.632813,58206.917969,60622.136719,45257083247,3924.81543,4293.150879,3905.706055,4287.318848,25958154575,1.000801,1.001067,1.000282,1.000484,121660107352,448.885834,494.914886,447.61972,492.015533,2626956133,3900.767334,4266.695801,3891.11084,4260.590332,22117245
2021-10-29,194.906433,204.896606,194.906433,200.182755,2468703579,71.68541622399209,63.23190501464089,-28.314583776007915,32537905636.972885,28.308272682208287,100.89865894972982,25.314878407960784,19,8,2,60624.871094,62927.609375,60329.964844,62227.964844,36856881767,4288.686523,4455.735352,4271.70752,4414.746582,22967641914,1.000428,1.000967,0.999473,1.000049,87302831458,492.432556,533.475403,488.872162,529.622131,2667451365,4260.864258,4427.069336,4247.54248,4385.495117,13700208
2021-10-30,200.225723,200.38623,187.816574,195.416061,1732207667,64.40922942876054,67.60930246244276,-35.59077057123945,32900248472.654396,11.065381333952594,98.6586115071542,24.285743096775843,11,1,0,62239.363281,62330.144531,60918.386719,61888.832031,32157938616,4414.243652,4426.848633,4252.494141,4325.650391,14615490626,1.000072,1.001102,0.999579,1.000518,86474453142,529.822693,539.938843,511.931305,527.921204,2194893915,4385.570801,4398.077637,4223.174316,4290.881348,15812415
2021-10-31,195.773773,205.163376,186.062988,202.421021,2577364486,75.10204869786513,70.39889811687256,-24.89795130213486,34737518214.50527,6.359123821299165,102.19081516494008,29.742901975142715,7,1,2,61850.488281,62406.171875,60074.328125,61318.957031,32241199927,4322.744141,4394.449707,4179.016113,4288.074219,17498160238,1.000384,1.001668,0.99944,1.000376,91561112863,528.547302,534.770935,510.56546,524.364441,2076289915,4295.682617,4364.005371,4152.056641,4260.038086,12224851
2021-11-01,202.629211,211.36084,198.238968,203.54509,3157612663,76.81789956111106,72.10972589591222,-23.18210043888895,34133607952.903923,3.6213920724154134,103.24670454489312,15.685542548642903,24,4,3,61320.449219,62419.003906,59695.183594,61004.40625,36150572843,4288.217285,4377.322266,4160.966797,4324.626953,17985288261,1.000382,1.001335,0.999839,1.000291,87025283378,524.73822,552.073669,512.17627,551.25592,2535579529,4260.850098,4349.867676,4135.246094,4297.760254,18204029
2021-11-02,203.517914,222.233032,201.180389,220.239594,3020087232,97.02619245857738,82.98204690585118,-2.9738075414226124,36581761613.27744,11.398734117766864,110.08495503309992,15.72162877589012,30,3,1,60963.253906,64242.792969,60673.054688,63226.402344,37746665647,4322.500977,4599.948242,4288.686523,4584.798828,20794448222,1.000369,1.00141,0.999916,1.000815,149878312204,551.747559,564.022705,538.399963,554.447632,2401108112,4295.123535,4569.732422,4261.52832,4555.104492,6410506
2021-11-03,221.076752,246.321533,216.196198,242.898819,6024951132,95.07919548661695,89.64109583543511,-4.92080451338304,41237653474.1482,20.03184303628887,116.49286101481184,23.655715583832897,26,4,4,63254.335938,63516.9375,61184.238281,62970.046875,36124731509,4589.68457,4664.910156,4462.976074,4607.193848,21220463155,1.000822,1.001427,1.000257,1.000678,89436836448,554.557373,570.259338,538.531006,568.578796,2567651316,4559.967285,4634.341797,4435.641113,4576.339355,7451377
2021-11-04,243.097809,250.466339,235.150879,247.387772,4440296290,95.70844544778502,95.93794446432643,-4.291554552214978,43892858147.10028,17.745224188516584,114.52447476590947,25.130473301793,25,7,4,62941.804688,63123.289063,60799.664063,61452.230469,32615846901,4604.678711,4606.516113,4426.622559,4537.324219,18415244464,1.000648,1.001284,1.000497,1.000857,87280485610,568.578125,569.121277,544.876831,559.737305,2260479871,4573.983398,4576.23291,4400.432129,4510.127441,53952788
2021-11-05,247.270935,248.383911,231.160812,236.474335,2752870913,80.49500028395991,90.42754707278728,-19.50499971604008,42838571549.53114,18.351227904136465,106.90640973659244,16.85709456179279,26,6,5,61460.078125,62541.46875,60844.609375,61125.675781,30605102446,4537.42334,4570.895996,4447.487305,4486.243164,15086003586,1.000975,1.001898,1.000703,1.001553,76677676369,559.390503,615.580872,555.056091,608.648071,3675930507,4508.575195,4541.830566,4421.855957,4454.978027,8380487
2021-11-06,236.492752,260.062103,235.289963,258.934326,3869779683,98.6133532112225,91.60559964765578,-1.3866467887774938,46355999879.63595,40.8977792507416,112.44737303050066,23.24085389706504,5,2,0,61068.875,61590.683594,60163.78125,61527.480469,29094934221,4482.647949,4530.99707,4334.973633,4521.581055,14429076700,1.001545,1.001668,1.000615,1.001454,65151095549,608.263489,636.113953,596.764465,636.113953,2779927044,4452.738281,4500.226074,4309.683594,4491.882813,4444066
2021-11-07,258.781555,258.850098,246.122421,249.823486,2624869522,87.41121215934278,88.83985521817505,-12.588787840657211,45257695294.417564,28.204033477033065,105.39147806325684,25.032242198257354,7,1,4,61554.921875,63326.988281,61432.488281,63326.988281,24726754302,4523.981934,4640.921875,4510.984375,4620.554688,13541376033,1.001316,1.001959,1.000631,1.001517,55905241687,638.186035,669.345825,632.079285,650.454041,3017167868,4493.882813,4609.404785,4480.999512,4588.470703,5605993
2021-11-08,249.979263,253.254181,241.140137,248.467178,3344410176,85.74357739396517,90.58938092151014,-14.256422606034832,45958941627.5683,24.120171090661636,102.05634382271391,35.20213460187862,23,4,3,63344.066406,67673.742188,63344.066406,67566.828125,41125608330,4619.649414,4822.363281,4619.649414,4812.087402,19290896267,1.001423,1.001587,1.000154,1.000443,82548510715,650.467407,655.713684,632.687073,654.315002,2828112534,4589.171875,4788.200684,4588.385742,4777.916992,12290721
2021-11-09,248.356842,253.179825,237.895294,239.213135,2819309492,74.36536254372521,82.5067173656777,-25.634637456274785,43625797087.60336,22.412218205544516,97.17344865227643,22.759029820302917,29,3,6,67549.734375,68530.335938,66382.0625,66971.828125,42357991721,4810.071289,4837.589355,4718.039063,4735.068848,20834172627,1.000522,1.001228,1.000122,1.000202,93002275939,654.000366,657.040588,632.331665,635.190613,2198989754,4775.900391,4802.454102,4684.552246,4703.685547,7272012
2021-11-10,239.133743,247.947037,218.38855,233.779526,3873202098,66.23711114405998,75.44868369391676,-33.76288885594003,43786114062.0422,15.491723559679116,95.47144316723214,16.783049568880205,23,4,6,66953.335938,68789.625,63208.113281,64995.230469,48730828378,4733.362793,4859.50293,4485.093262,4636.174316,22748160545,1.000101,1.001987,0.998029,1.000097,113809197171,635.038391,662.306519,578.07428,615.278076,3653998344,4701.675781,4823.692871,4459.463379,4593.195313,10263447
2021-11-11,233.913986,246.447189,229.74852,234.240753,2693456862,65.10586646880847,68.56944671886454,-34.894133531191514,42541830879.6394,15.080522453280512,96.39918342473624,19.867707803198424,21,8,4,64978.890625,65579.015625,64180.488281,64949.960938,35880633236,4635.453613,4778.059082,4580.990234,4730.384277,17933201129,1.000357,1.001997,0.998041,1.000644,83970826408,615.4552,634.844421,606.40918,629.892334,2341652507,4593.736816,4743.185059,4544.366211,4690.418945,18034984
2021-11-12,233.721268,238.695679,221.252945,228.50209,3022054714,57.35082372268915,62.89793377851918,-42.64917627731085,42031688899.01245,3.751594275096602,94.48032813930506,12.884565481961488,22,11,2,64863.980469,65460.816406,62333.914063,64155.941406,36084893887,4724.306641,4808.73877,4510.92041,4667.115234,18316060208,1.001448,1.001994,0.998089,1.000114,82883678293,629.144226,634.520569,604.16272,626.642517,2209163398,4692.946289,4775.855957,4483.918945,4635.129395,7323511
2021-11-13,228.596252,241.825027,225.075928,241.825027,2322796265,75.35500796191957,65.93723271780571,-24.644992038080424,44354485164.01245,-0.4420737838169552,101.0098745073843,18.80661282470632,9,1,0,64158.121094,64915.675781,63303.734375,64469.527344,30474228777,4666.719238,4702.115234,4582.180664,4651.460449,14457436261,0.999111,1.001993,0.998029,1.000848,65797472687,627.07959,655.320862,620.58783,650.104126,2106170805,4631.25,4664.225098,4554.536621,4619.34375,4060859
2021-11-14,241.862106,242.044891,230.689407,238.425522,1705211600,65.00245256084153,65.90276141515007,-34.997547439158474,44972681890.23333,-3.622753836030348,100.27188646191524,8.257338142386871,6,1,0,64455.371094,65495.179688,63647.808594,65466.839844,25122092191,4648.632813,4689.842773,4516.935547,4626.358887,12172962219,1.000842,1.001952,0.998091,1.000367,54429579952,650.062256,659.992676,634.5495,650.918091,2101401990,4619.769531,4658.699707,4485.455566,4593.057617,8245269
2021-11-15,238.7314,245.976105,235.099106,237.553604,2414551003,61.77336311915109,67.37694121397071,-38.226636880848915,43647863562.1672,0.4564000571140249,100.56458101627494,-2.2005932437242506,15,4,2,65521.289063,66281.570313,63548.144531,63557.871094,30558763548,4627.09082,4764.63623,4546.599121,4557.503906,16275851299,1.00026,1.001988,0.998158,1.001502,64113625426,650.943115,660.044189,631.942261,633.048645,2146877925,4592.172852,4729.300781,4518.095703,4533.257324,16536273
2021-11-16,238.497147,238.497147,215.442093,219.239029,3557977024,8.509491593569768,45.095102424520775,-91.49050840643024,41261812750.05969,-15.330256753984797,93.94622713857656,-11.37838898520822,26,11,2,63721.195313,63721.195313,59016.335938,60161.246094,46844335592,4570.478027,4891.70459,4144.334961,4216.365234,27417502801,1.001457,1.033019,0.99816,1.000675,98954557342,634.947632,635.260376,574.180115,589.822876,3772957260,4527.986328,4982.427246,4119.984863,4193.006348,10391055
2021-11-17,219.295639,222.028839,210.026947,218.71524,2982505239,17.364376759412906,29.21574382404457,-82.6356232405871,42597439917.26148,-12.452090273049832,94.59409844823324,-7.50994605820543,21,6,6,60139.621094,60823.609375,58515.410156,60368.011719,39178392930,4213.910645,4300.306641,4107.125977,4287.59375,22183461850,1.000489,1.020047,0.998016,1.000063,84478860409,589.328064,593.108093,554.321411,578.092773,2704847734,4187.090332,4353.973145,4082.296143,4253.117188,7020766
2021-11-18,218.87558,222.876938,187.673126,195.487411,3911214658,10.79485485752895,12.222907736837191,-89.20514514247105,40422590970.66737,-21.322642059387007,86.6221665543535,-24.50309156770508,29,5,2,60360.136719,60948.5,56550.792969,56942.136719,41388338699,4287.802246,4343.557129,3959.227783,4000.650879,21383250893,1.000169,1.001964,0.998103,0.99997,95287465626,578.034851,587.91272,518.423096,532.23761,2917116815,4254.260254,4309.368652,3931.490234,3968.606445,9661593
2021-11-19,195.066284,219.367065,189.750168,215.280014,3431624914,38.136867164181645,22.098699593707817,-61.863132835818355,42907106129.28762,-10.004935974774128,96.1975891355976,-13.827151543310068,12,14,4,56896.128906,58351.113281,55705.179688,58119.578125,38702407772,3995.729492,4311.713867,3982.91748,4298.306641,20626269711,1.00007,1.001999,0.998041,1.00082,82193745588,531.505127,585.899475,525.241516,581.530823,2481119529,3967.197998,4282.475586,3956.953369,4273.412109,89909858
2021-11-20,215.406906,221.445343,206.285873,218.015274,2003638941,42.62916382562608,30.520295282445534,-57.37083617437392,44004035294.983215,-6.743213261541133,98.92338090821784,-12.25590608993836,6,2,2,58115.082031,59859.878906,57469.726563,59697.195313,30624264863,4298.350586,4434.388184,4209.242676,4409.931152,15448261277,1.00068,1.002,0.998414,1.000362,72417177800,581.478516,604.884216,574.022766,603.840027,2336197759,4269.118652,4404.421387,4182.658203,4380.911133,4263025
2021-11-21,217.784027,235.230911,210.809738,231.282623,2636480460,66.49709584574387,49.08770894518384,-33.502904154256115,45788010909.08966,-1.2628588160319016,105.43153307648096,-3.315249390465115,8,0,1,59730.507813,60004.425781,58618.929688,58730.476563,26123447605,4412.195313,4422.491699,4255.455078,4269.73291,14094831413,0.999638,1.001999,0.998094,1.000873,69057268195,604.408997,605.177124,580.587097,585.29425,2055539646,4379.599121,4391.058105,4230.555176,4230.555176,10829337
2021-11-22,230.989639,231.904816,212.03009,215.737274,3254258844,42.84164585976164,50.65596851037717,-57.15835414023836,43747769940.6906,-5.586301639516731,99.7624488394971,-7.717635632471935,17,10,1,58706.847656,59266.359375,55679.839844,56289.289063,35036121783,4266.509277,4302.022949,4033.572266,4088.457764,19752218877,1.001288,1.001986,0.99808,1.000451,79375135623,584.815796,585.148499,554.270264,559.127014,2251971535,4243.874023,4274.23291,4009.448975,4066.838867,15233474
2021-11-23,215.842957,226.061737,211.312225,221.836899,2328763768,56.68086313496397,55.33986828015647,-43.31913686503603,44742435379.19067,-8.26553324441478,102.4073231122927,-5.295344145346059,20,9,3,56304.554688,57875.515625,55632.761719,57569.074219,37485803899,4089.68042,4385.483398,4069.766602,4340.763672,22133497059,1.000507,1.002514,0.998044,1.000125,84196469142,559.57019,605.090454,559.041626,591.439575,2927434189,4063.864258,4356.924805,4045.449707,4315.481934,16244897
2021-11-24,221.860611,222.459274,200.502609,214.921539,2293934142,46.36128865210492,48.62793254894349,-53.63871134789509,45461351851.6267,-9.857997920205875,99.46380603376036,-5.9432939978798505,12,8,2,57565.851563,57803.066406,55964.222656,56280.425781,36635566789,4340.036133,4376.875977,4176.183594,4239.981445,21838037128,0.999986,1.001992,0.998047,1.000697,84317323264,591.195557,594.830994,577.508362,581.395325,2917418688,4315.158203,4342.06543,4151.870117,4216.858398,16500402
2021-11-25,205.886169,216.400513,202.32341,206.252991,2586718627,31.86777986078553,44.969977215951445,-68.13222013921448,44318782687.624214,-13.176231584345905,94.7775036378377,-14.709824058036803,10,8,5,57165.417969,59367.96875,57146.683594,57274.679688,34284016248,4271.394531,4550.518066,4249.774414,4274.743164,18705358318,0.999483,1.00199,0.998293,0.999601,91394294449,590.356995,646.958801,587.859802,603.730225,2537227998,4245.353027,4518.316406,4220.12207,4253.85498,10929949
2021-11-26,210.048279,210.504578,184.328278,191.511749,3380122748,11.65243180428728,29.960500105725885,-88.34756819571273,42793850607.26619,-12.647054735860912,89.39847148288592,-19.676489583191515,16,6,4,58960.285156,59183.480469,53569.765625,53569.765625,41810748221,4522.208984,4550.842285,3933.506592,4030.908936,26281795488,1.000986,1.001981,0.998261,1.000367,106740129710,639.003601,657.512939,566.533142,585.147339,4254504824,4489.004883,4518.166992,3910.695068,4005.931152,10459816
2021-11-27,192.283569,199.36499,191.040543,193.102158,1443178833,14.232261584824384,19.250824416632373,-85.76773841517561,42065501030.743,-11.7106983491411,91.66374906662044,-18.71217495820438,4,3,1,53736.429688,55329.257813,53668.355469,54815.078125,30560857714,4042.999023,4187.684082,4033.513916,4096.912109,16515693874,1.000287,1.001999,0.998305,1.001099,73666340601,587.103333,621.386658,584.794312,600.336792,2485529516,4003.519531,4156.751953,4003.519531,4056.085449,10735401
2021-11-28,193.275604,201.628708,182.372452,200.676651,2033215941,28.77853415117523,18.221075846762275,-71.22146584882476,43897666729.25135,2.6545136453825067,97.27828009518365,-8.466730620303922,4,1,1,54813.023438,57393.84375,53576.734375,57248.457031,28116886357,4101.648926,4297.916504,3989.969971,4294.453613,15953126340,1.001281,1.001999,0.998539,1.000125,73452340871,601.006409,612.737549,574.55127,611.366821,2731676788,4068.257813,4267.328613,3961.781982,4263.228516,11542956
2021-11-29,200.821274,212.445801,199.9543,204.319366,2110532147,39.10384546410451,27.371547066701353,-60.89615453589549,43262155417.10166,-5.091344893725245,99.83346674297408,-6.582016872715404,18,8,2,57291.90625,58872.878906,56792.527344,57806.566406,32370840356,4296.946777,4460.848633,4284.504883,4445.10498,19086475837,0.999929,1.001967,0.998105,1.000526,73041134842,611.762634,628.496887,602.442932,624.310059,2425803182,4264.729004,4429.45166,4250.085938,4411.442871,11351337
2021-11-30,204.232941,218.339386,200.084335,208.67099,2888387657,49.752751967286805,39.211710527522165,-50.2472480327132,43090998001.41047,-4.286068507291841,102.905444209209,6.743952939250897,22,6,3,57830.113281,59113.402344,56057.28125,57005.425781,36708594618,4447.768066,4753.266113,4358.074219,4631.479004,28626354111,1.000583,1.001925,0.998423,1.000286,87396693339,623.95697,635.129517,604.867615,622.669861,2781531694,4416.79834,4718.213867,4327.910645,4603.839844,11306551
2021-12-01,208.393158,232.386215,208.152267,229.79924,3532771294,89.72412154504921,59.526906325480155,-10.275878454950789,45869522317.71656,-0.6413724389488628,112.1493068473991,6.744344600423522,23,6,4,56907.964844,59041.683594,56553.082031,57229.828125,36858195307,4623.679688,4780.732422,4530.272461,4586.990234,27634826695,1.000449,1.001976,0.998473,1.000255,80908197091,621.812866,650.253174,619.197205,627.971558,2806563703,4592.504883,4744.919922,4500.38916,4555.118164,14478284
2021-12-02,229.854706,243.111664,220.387177,233.993042,4074103518,84.98725666707696,74.82137672647097,-15.01274333292304,46674006594.62987,8.462037023792183,112.02936340541466,7.328737893841327,24,6,3,57217.371094,57349.234375,55895.132813,56477.816406,32379968686,4586.333008,4628.919922,4441.507813,4511.302246,21502671027,1.000234,1.001999,0.998172,1.000174,77139535799,627.571838,629.884949,606.647827,619.470154,2378758113,4554.525879,4599.619141,4414.123047,4483.971191,4493615
2021-12-03,233.601898,239.122101,207.329773,211.224396,4061060881,47.50134723512714,74.07090848241775,-52.49865276487286,43607921678.36846,-4.783921452129556,99.78302728324826,-8.672604426489917,18,7,2,56509.164063,57482.167969,52496.585938,53598.246094,39789134215,4514.355957,4647.289063,4100.145508,4220.706055,25879591528,0.999993,1.001993,0.998441,1.000617,92639344690,620.299011,628.316345,579.845215,594.635986,2483348354,4483.130859,4615.753906,4075.438721,4195.86084,12085612
2021-12-04,212.112381,212.807541,171.553574,201.124832,5949505665,41.32482854139902,57.937810814534345,-58.67517145860098,46187746877.09735,-6.41941569197492,94.50032054018658,-6.773257921113815,8,3,0,53727.878906,53904.679688,42874.617188,49200.703125,61385677469,4227.762207,4242.725586,3525.494141,4119.587402,38478999182,1.000505,1.001997,0.998766,1.000007,138598008408,596.148682,596.148682,495.132263,569.077271,4458419873,4192.711426,4213.791992,3519.179932,4090.425049,8274211
2021-12-05,200.780609,204.617477,182.016815,196.168259,3402591975,34.39818614499075,41.07478730717228,-65.60181385500925,47046232722.65517,-4.889496123719245,92.45120160479352,-11.570951503428644,1,4,1,49201.519531,49768.148438,47857.496094,49368.847656,37198201161,4119.628906,4246.92334,4040.217529,4198.322754,25533062707,0.999861,1.001997,0.998547,1.00063,82054153191,568.651428,581.80658,543.635559,557.783081,2394235567,4090.278076,4213.702637,4016.487061,4170.846191,3743827
2021-12-06,196.547485,197.663025,176.888062,194.199219,3693853028,31.646519631812428,35.78984477273404,-68.35348036818758,49508334793.3606,1.4032924946030283,92.15109703719148,-9.641807003810817,15,13,0,49413.480469,50929.519531,47281.035156,50582.625,37707308001,4199.0,4375.520508,3930.806641,4358.737305,28229518513,1.000632,1.001952,0.998272,1.001362,93691250219,557.949768,593.383728,534.263672,589.256165,3567503629,4168.199219,4342.651367,3904.991943,4327.179688,21178028
