Date,Open,High,Low,Close,Volume,Stoch_%K,Stoch_%D,Williams_%R,A/D Oscillator,Momentum,Disparity Index 7,ROC,positive,negative,neutral,Open_BTC,High_BTC,Low_BTC,Close_BTC,Volume_BTC,Open_USDT,High_USDT,Low_USDT,Close_USDT,Volume_USDT,Open_BNB,High_BNB,Low_BNB,Close_BNB,Volume_BNB,Open_SOL,High_SOL,Low_SOL,Close_SOL,Volume_SOL,Open_STETH,High_STETH,Low_STETH,Close_STETH,Volume_STETH
2021-09-29,2809.297607,2946.881348,2786.988281,2853.143311,15763456158,17.728483440099268,18.903753709370083,-82.27151655990073,2237075592554.5034,-14.305815477103607,96.624997517901,-16.04794107724681,17,7,3,41064.984375,42545.257813,40829.667969,41564.363281,30602359905,1.000403,1.000653,0.999745,1.000282,64767185195,333.397919,375.006866,331.448517,367.989594,2385693434,132.338531,140.038177,131.233688,135.351456,2428105040,2806.254395,2981.813477,2773.969482,2830.395508,171355612
2021-09-30,2852.558838,3046.519531,2840.289551,3001.678955,17661065099,35.630660721181236,22.16290608359068,-64.36933927881877,2247056568349.1973,1.442569857864315,102.4176275944664,-12.538958624454729,13,11,5,41551.269531,44092.601563,41444.582031,43790.894531,31141681925,1.000382,1.000516,0.999537,1.000155,65935536533,367.786011,388.268768,366.644257,387.057343,1796235646,135.412903,142.853165,134.313263,141.069046,2244376110,2832.727051,3037.502686,2823.342041,2995.409668,183754549
2021-10-01,3001.129395,3329.853516,2978.654297,3307.516113,22307625573,73.01116790880322,42.12343735669459,-26.98883209119678,2266526520058.2515,19.645450768672283,110.82256634689529,-0.6587243595086768,22,6,2,43816.742188,48436.011719,43320.023438,48116.941406,42850641582,1.000115,1.000414,0.999795,1.000178,81411630527,387.635986,423.344269,382.131378,421.643188,2162493378,141.382919,164.737549,138.436935,161.682373,4387488320,2994.878906,3284.583496,2966.892578,3263.273926,202323638
2021-10-02,3308.870361,3464.837402,3260.027588,3391.694336,19202671704,90.72294656454386,66.45492506484278,-9.277053435456152,2272013615771.1323,10.196227523629403,111.16282630381713,14.623247447261642,6,1,1,48137.46875,48282.0625,47465.496094,47711.488281,30614346492,1.000107,1.000554,1.000003,1.000284,67747297412,421.477081,438.107025,411.03833,428.098328,1740937420,161.594391,174.900696,156.322342,169.093018,3471658582,3263.577881,3493.955322,3213.269287,3329.407715,191930686
2021-10-03,3390.767578,3484.605713,3348.120117,3418.358643,15516566862,91.80311629532105,85.1790769228894,-8.196883704678969,2272467390350.398,8.329361066097682,110.19941627834396,23.655047098094627,10,0,0,47680.027344,49130.691406,47157.289063,48199.953125,26638115879,1.000422,1.00061,0.999723,1.000201,61784201197,427.351105,437.100372,421.938873,430.50882,1470899248,169.113708,176.970337,166.070007,172.589157,3149579954,3328.927246,3520.58667,3281.432617,3417.355957,179098658
2021-10-04,3418.776367,3434.775391,3283.44873,3380.089111,17747154101,87.06794984589929,89.86467090192143,-12.9320501541007,2277387646243.812,15.295720393096492,106.77284193892004,9.8191734946183,16,5,1,48208.90625,49456.777344,47045.003906,49112.902344,33383173002,1.000259,1.000584,0.999391,0.999838,74166327976,430.584503,430.725586,411.952148,425.748901,1647171955,172.961624,172.961624,162.773331,166.731918,3109040100,3416.762207,3436.566162,3253.375732,3376.088379,162050125
2021-10-05,3381.784424,3541.45166,3365.817627,3518.518555,16632591670,97.13340124056748,92.00148912726262,-2.8665987594325437,2289676695097.253,20.26797368692398,107.68934867757444,11.503474845415534,23,5,1,49174.960938,51839.984375,49072.839844,51514.8125,35873904236,0.999858,1.001039,0.999486,1.00044,76210707722,426.214203,443.914246,424.114349,442.706146,1526827785,166.994965,169.97937,160.593155,164.115829,2541087419,3377.929932,3482.844482,3342.621094,3479.141602,165522056
2021-10-06,3516.570313,3622.55127,3354.469727,3580.562012,21855226591,95.21745149370788,93.13960086005822,-4.782548506292141,2304685611138.795,16.925268274128058,106.21023144889683,22.13390328740804,19,4,3,51486.664063,55568.464844,50488.191406,55361.449219,49034730168,1.000456,1.001198,0.999343,1.000317,96553805180,442.40625,442.479309,415.667725,435.401367,2006344571,164.605194,165.361984,150.768372,154.107742,3259712887,3480.036133,3568.639404,3262.120605,3488.428955,158871227
2021-10-07,3576.814453,3650.013184,3479.90918,3587.974854,19090322927,93.1481927989111,95.16634851106215,-6.851807201088897,2309851138344.328,22.283741728607374,103.8499953668089,22.64208887487788,15,9,1,55338.625,55338.625,53525.46875,53805.984375,36807860413,1.000477,1.001149,0.999555,1.000375,91580420731,434.961914,449.935883,424.309174,438.761749,1962989705,153.961151,161.362991,150.542038,154.281189,2579187256,3490.529053,3704.854004,3393.380615,3532.018311,176265158
2021-10-08,3587.832764,3667.95752,3547.828125,3563.759277,16222029488,88.71549499733214,92.36037976331704,-11.28450500266785,2297931729668.192,26.94630263316837,102.06766926263752,16.37656550315813,20,3,2,53802.144531,55922.980469,53688.054688,53967.847656,34800873924,1.000406,1.000466,0.99979,1.000116,79865522045,438.47525,441.513794,416.706024,419.102051,2678048368,154.256546,168.846375,152.755768,158.949203,2781848650,3527.696777,3706.949707,3444.39917,3451.444336,157253500
2021-10-09,3559.997803,3628.237305,3544.640381,3575.716797,12707036942,90.01047551115425,90.62472110246586,-9.989524488845746,2294672149576.0864,25.325523720248917,101.644827091647,21.865968155135576,4,2,2,53929.78125,55397.945313,53735.144531,54968.222656,32491211414,1.000004,1.00041,0.999915,1.000046,67391135102,418.755981,425.974823,416.823853,421.549469,1404867667,158.704697,161.407318,154.869797,156.825836,1522023824,3450.294678,3648.136719,3426.608154,3548.891113,149177050
2021-10-10,3575.020508,3603.244873,3414.970947,3425.852783,16171746693,72.51836655785888,83.74811235544844,-27.481633442141117,2280369788613.6074,14.131219039712391,97.3551015453814,22.033872201800808,6,2,0,54952.820313,56401.304688,54264.257813,54771.578125,39527792364,1.000128,1.001126,0.999466,1.001018,69927661418,421.795685,422.050415,402.829254,405.069305,1437068558,156.751923,158.361572,146.898239,148.048706,1556965341,3544.867432,3595.724854,3377.279785,3379.820313,145270038
2021-10-11,3419.726807,3622.289551,3385.761719,3545.354004,18579189588,86.08311044558502,82.87065083819941,-13.91688955441498,2286862450356.804,7.190830909793354,100.07960300965968,24.261336271867343,19,3,2,54734.125,57793.039063,54519.765625,57484.789063,42637331698,1.000952,1.001145,0.999828,1.000696,75741431317,404.527466,423.55011,401.221252,413.456207,1473121389,147.800446,153.921143,140.363968,144.858139,1851795187,3376.718994,3552.205322,3353.358154,3460.059814,145628455
2021-10-12,3546.477783,3546.477783,3407.338135,3492.573242,18109578443,80.09189535390804,79.56445745245067,-19.90810464609196,2290940248100.267,2.9742923744411356,98.69294775955385,16.353990362037237,20,4,3,57526.832031,57627.878906,54477.972656,56041.058594,41083758949,1.000619,1.001032,0.999979,1.000096,73275476508,413.486755,443.867523,392.57077,443.867523,3142304145,145.00766,153.263977,137.811569,152.737122,2853992440,3457.806396,3518.183838,3311.862061,3468.697754,137193478
2021-10-13,3492.753662,3607.741699,3417.602051,3606.20166,16211275589,92.53857074176568,86.23785884708627,-7.461429258234318,2306888916737.9087,5.495123145860039,101.7984886173025,9.030509203750627,21,6,3,56038.257813,57688.660156,54370.972656,57401.097656,41684252783,0.99992,1.000757,0.999485,1.000097,78117249743,444.40564,471.656921,434.446625,470.749695,5149146903,152.523926,155.347992,144.407867,148.176041,2105226551,3467.578857,3583.820068,3393.875977,3580.62207,150856858
2021-10-14,3604.958984,3819.258545,3590.275146,3786.01416,19443499909,96.04517999057268,89.5585486954155,-3.9548200094273094,2320686704341.605,12.009300218712502,106.02760052557224,11.626042471298929,20,8,2,57372.832031,58478.734375,56957.074219,57321.523438,36615791366,1.000062,1.000298,0.999683,1.000034,68955958208,470.538666,482.644867,461.855347,472.0224,2486819344,148.017273,155.329742,147.330933,149.756805,1948101208,3582.431396,3794.491699,3566.621094,3761.237305,178402691
2021-10-15,3790.154297,3895.466309,3735.363525,3862.634766,20966841512,94.83324797262398,94.47233290165411,-5.166752027376025,2333054397962.7676,9.780144842805868,106.895200423999,12.99676743719603,22,5,5,57345.902344,62757.128906,56868.144531,61593.949219,51780081801,0.999977,1.000589,0.998967,0.999152,89456766433,472.600403,476.755951,453.900085,473.702637,2804538828,150.0466,165.122208,146.984833,162.596207,3970589003,3759.722412,3868.023193,3709.647461,3837.466797,159970487
2021-10-16,3865.666504,3962.453125,3805.885986,3830.38208,16578095629,80.5493092574165,90.47591240687107,-19.450690742583507,2321663835189.8027,6.977118875828592,104.94603012682092,13.32192596741276,12,0,1,61609.527344,62274.476563,60206.121094,60892.179688,34250964237,0.999135,1.000177,0.999026,1.00004,65419462010,473.99469,483.5578,463.511475,465.642456,1904086807,163.007034,164.713715,156.737564,157.538818,1531502795,3835.888916,3933.24707,3778.761719,3805.178467,160325954
2021-10-17,3829.858887,3914.897949,3660.723389,3847.104492,15908090346,83.01209331642102,86.13155018215384,-16.987906683578988,2329085911523.8286,7.222169846344187,103.69448314069618,9.338758112645502,7,2,1,60887.652344,61645.523438,59164.46875,61553.617188,29032367511,1.00001,1.000681,0.999473,1.00028,57600914728,465.722107,472.298004,455.405182,470.625549,1646437501,157.463562,167.425995,154.090347,159.743805,2168838138,3803.026611,3886.480957,3633.993164,3820.070313,145018890
2021-10-18,3847.72998,3888.209229,3686.750488,3748.760254,17386204158,64.8521864736839,76.1378630158405,-35.1478135263161,2322402786776.6724,5.191174897641654,100.25847014312323,4.697537465802728,19,4,5,61548.804688,62614.660156,60012.757813,62026.078125,38055562075,1.00033,1.000568,0.999347,1.000019,66503250420,470.914429,487.499695,467.584778,485.111023,1999805026,159.997482,162.856277,155.030228,157.231277,1698878759,3818.827637,3859.63623,3659.943359,3722.723389,137335755
2021-10-19,3747.162842,3883.928711,3736.780273,3877.650879,15998757133,86.05188130482468,77.97205369830988,-13.948118695175328,2337036425654.19,8.444015539858196,102.20194060199054,8.073524391539667,28,6,1,62043.164063,64434.535156,61622.933594,64261.992188,40471196346,1.000059,1.000603,0.999478,1.000117,62387883982,485.099426,497.258331,481.973633,488.148865,1844483840,157.210205,159.405869,153.221008,156.017029,1400902548,3722.720215,3855.914307,3710.827637,3851.221436,178114939
2021-10-20,3877.730957,4167.472168,3833.288086,4155.992188,20338319988,98.53142809915286,83.14516529255383,-1.468571900847147,2355977410943.909,21.312632248039023,107.31653782685572,16.61820748730667,25,5,0,64284.585938,66930.390625,63610.675781,65992.835938,40788955582,1.000137,1.000689,0.999612,0.99994,70187915900,488.053833,505.267944,482.246033,501.020325,1890415594,155.883392,176.440674,155.199844,175.946869,3315306825,3851.842041,4141.045898,3807.691406,4124.60791,174213975
2021-10-21,4161.713379,4366.088379,4032.483887,4054.322754,28220661820,68.19778164555882,84.26036368317881,-31.80221835444117,2331451587142.691,14.3559359495769,103.66518412387953,13.384895509665268,26,5,2,66002.234375,66600.546875,62117.410156,62210.171875,45908121370,0.999877,1.000436,0.999381,1.000022,84189482202,501.347839,504.648621,467.422363,471.256927,3081793454,176.765549,193.599152,176.765549,190.318436,6865815461,4135.324219,4339.042969,4007.638184,4033.923584,158970163
2021-10-22,4055.686523,4162.975586,3908.340332,3970.181885,19432937968,59.61483960866677,75.44801645112616,-40.38516039133322,2321457743286.096,13.674978587607242,101.1165560247023,15.888864363965292,21,4,1,62237.890625,63715.023438,60122.796875,60692.265625,38434082775,1.000024,1.000445,0.999579,0.999879,73919161798,470.959381,498.014191,470.959381,478.643158,1962748496,190.454895,214.044449,188.273621,196.431534,7486821306,4029.526855,4137.535645,3884.682129,3946.125244,157719990
2021-10-23,3971.356445,4171.663574,3944.631836,4171.663574,14781537792,80.16734493377955,69.32665539600173,-19.832655066220447,2336239281078.096,15.680263260707388,104.94496159128106,17.665642677525987,12,2,1,60694.628906,61743.878906,59826.523438,61393.617188,26882546034,0.999924,1.00092,0.999803,1.000823,55395032239,478.942261,485.906433,473.112579,485.906433,1170864603,196.300476,205.669876,192.562759,197.703857,3253670286,3947.287842,4143.188477,3920.728516,4142.174805,188932212
2021-10-24,4171.855957,4185.729492,3967.120361,4087.903076,14978083638,71.62320333102032,70.4684626244889,-28.37679666897969,2337812140202.8184,7.973792575567121,101.95552497998608,17.04559339918347,4,3,3,61368.34375,61505.804688,59643.34375,60930.835938,27316183882,1.000856,1.001094,0.999119,1.000223,66669467996,485.990143,486.802704,468.198212,476.633118,1246191889,197.973114,204.719101,185.572433,202.361984,3413057378,4144.091797,4158.064453,3941.89917,4062.309326,157928645
2021-10-25,4084.425781,4236.666992,4072.034668,4217.876953,15995727040,84.54118505548982,78.77724444009658,-15.458814944510186,2350156575350.5293,9.196887837466324,103.4677653996534,16.961760618789125,19,5,2,60893.925781,63729.324219,60691.800781,63039.824219,31064911614,1.000219,1.000982,0.999151,0.999375,66194185821,475.924255,488.894318,474.872162,484.645081,1337787876,202.316483,218.731888,198.202438,210.104294,4837376169,4058.432617,4208.303711,4046.143799,4188.11377,19829899
2021-10-26,4217.337891,4289.131348,4106.82373,4131.102051,17157714562,75.22512227503611,77.1298368871821,-24.774877724963893,2337568724695.836,7.850913165299687,100.44694739703456,9.11480719343109,32,5,1,63032.761719,63229.027344,59991.160156,60363.792969,34878965587,0.999451,1.00076,0.999348,1.000228,77630649473,484.706879,489.77417,475.286285,478.025055,1486193826,209.531647,213.982864,197.486649,199.807251,3194205752,4189.202637,4261.908691,4080.767822,4105.769531,15031920
2021-10-27,4132.17334,4299.152832,3930.257324,3930.257324,26219530404,43.822683545280576,67.8629969586022,-56.17731645471942,2311349194291.836,2.161439393520903,96.31868142478648,1.750684755266867,23,8,4,60352.0,61435.183594,58208.1875,58482.386719,43657076893,1.000239,1.001576,0.999582,1.000791,124069805053,478.121063,486.167511,440.445007,449.007996,2340091135,199.874481,205.404739,178.730865,183.774597,4552692842,4105.339355,4272.623535,3910.161377,3910.208496,14585358
2021-10-28,3924.81543,4293.150879,3905.706055,4287.318848,25958154575,88.83279832190141,69.29353471407272,-11.167201678098593,2336525876239.992,14.36631199408785,104.21904226734458,11.929273854581108,34,4,4,58470.730469,62128.632813,58206.917969,60622.136719,45257083247,1.000801,1.001067,1.000282,1.000484,121660107352,448.885834,494.914886,447.61972,492.015533,2626956133,184.515701,201.045364,182.217529,194.863983,3463958628,3900.767334,4266.695801,3891.11084,4260.590332,22117245
2021-10-29,4288.686523,4455.735352,4271.70752,4414.746582,22967641914,94.84425745679,75.83324644132402,-5.1557425432100015,2349262289740.072,13.851058792031084,105.6850488939145,14.75504736563313,19,8,2,60624.871094,62927.609375,60329.964844,62227.964844,36856881767,1.000428,1.000967,0.999473,1.000049,87302831458,492.432556,533.475403,488.872162,529.622131,2667451365,194.906433,204.896606,194.906433,200.182755,2468703579,4260.864258,4427.069336,4247.54248,4385.495117,13700208
2021-10-30,4414.243652,4426.848633,4252.494141,4325.650391,14615490626,83.63735804564243,89.1048046081113,-16.362641954357567,2346911633519.466,4.082255098791345,103.0097018856809,15.3888245156368,11,1,0,62239.363281,62330.144531,60918.386719,61888.832031,32157938616,1.000072,1.001102,0.999579,1.000518,86474453142,529.822693,539.938843,511.931305,527.921204,2194893915,200.225723,200.38623,187.816574,195.416061,1732207667,4385.570801,4398.077637,4223.174316,4290.881348,15812415
2021-10-31,4322.744141,4394.449707,4179.016113,4288.074219,17498160238,78.1970828232063,85.55956610854628,-21.802917176793702,2347129523769.3096,5.765487337419815,101.42420270135575,10.58432934802639,7,1,2,61850.488281,62406.171875,60074.328125,61318.957031,32241199927,1.000384,1.001668,0.99944,1.000376,91561112863,528.547302,534.770935,510.56546,524.364441,2076289915,195.773773,205.163376,186.062988,202.421021,2577364486,4295.682617,4364.005371,4152.056641,4260.038086,12224851
2021-11-01,4288.217285,4377.322266,4160.966797,4324.626953,17985288261,81.76403466231028,81.1994918437197,-18.235965337689723,2356353855825.328,8.92767833481765,101.92113864144088,4.05762949908605,24,4,3,61320.449219,62419.003906,59695.183594,61004.40625,36150572843,1.000382,1.001335,0.999839,1.000291,87025283378,524.73822,552.073669,512.17627,551.25592,2535579529,202.629211,211.36084,198.238968,203.54509,3157612663,4260.850098,4349.867676,4135.246094,4297.760254,18204029
2021-11-02,4322.500977,4599.948242,4288.686523,4584.798828,20794448222,98.02397269749328,85.9950300610033,-1.976027302506696,2375124131553.3335,9.90336940339283,106.42708751967088,13.08420927950622,30,3,1,60963.253906,64242.792969,60673.054688,63226.402344,37746665647,1.000369,1.00141,0.999916,1.000815,149878312204,551.747559,564.022705,538.399963,554.447632,2401108112,203.517914,222.233032,201.180389,220.239594,3020087232,4295.123535,4569.732422,4261.52832,4555.104492,6410506
2021-11-03,4589.68457,4664.910156,4462.976074,4607.193848,21220463155,92.39778764050696,90.72859833343686,-7.602212359493042,2384214232411.625,12.703108717247872,104.59888566032404,16.044906290231587,26,4,4,63254.335938,63516.9375,61184.238281,62970.046875,36124731509,1.000822,1.001427,1.000257,1.000678,89436836448,554.557373,570.259338,538.531006,568.578796,2567651316,221.076752,246.321533,216.196198,242.898819,6024951132,4559.967285,4634.341797,4435.641113,4576.339355,7451377
2021-11-04,4604.678711,4606.516113,4426.622559,4537.324219,18415244464,83.19477768469011,91.20551267423014,-16.805222315309894,2388463481323.1978,7.573650667376406,102.18404680629348,8.765343573700173,25,7,4,62941.804688,63123.289063,60799.664063,61452.230469,32615846901,1.000648,1.001284,1.000497,1.000857,87280485610,568.578125,569.121277,544.876831,559.737305,2260479871,243.097809,250.466339,235.150879,247.387772,4440296290,4573.983398,4576.23291,4400.432129,4510.127441,53952788
2021-11-05,4537.42334,4570.895996,4447.487305,4486.243164,15086003586,76.4665401879857,84.01970183772762,-23.53345981201431,2382852840017.0312,8.596764461774383,100.80179506519372,9.744362344074334,26,6,5,61460.078125,62541.46875,60844.609375,61125.675781,30605102446,1.000975,1.001898,1.000703,1.001553,76677676369,559.390503,615.580872,555.056091,608.648071,3675930507,247.270935,248.383911,231.160812,236.474335,2752870913,4508.575195,4541.830566,4421.855957,4454.978027,8380487
2021-11-06,4482.647949,4530.99707,4334.973633,4521.581055,14429076700,81.12113714728204,80.26081833998597,-18.878862852717955,2395895711019.155,15.045420242310817,100.96085044464328,7.200402130839488,5,2,0,61068.875,61590.683594,60163.78125,61527.480469,29094934221,1.001545,1.001668,1.000615,1.001454,65151095549,608.263489,636.113953,596.764465,636.113953,2779927044,236.492752,260.062103,235.289963,258.934326,3869779683,4452.738281,4500.226074,4309.683594,4491.882813,4444066
2021-11-07,4523.981934,4640.921875,4510.984375,4620.554688,13541376033,94.15763587926143,83.91510440484309,-5.842364120738562,2405191973241.262,7.77259289113643,102.0881046699633,11.847991914930311,7,1,4,61554.921875,63326.988281,61432.488281,63326.988281,24726754302,1.001316,1.001959,1.000631,1.001517,55905241687,638.186035,669.345825,632.079285,650.454041,3017167868,258.781555,258.850098,246.122421,249.823486,2624869522,4493.882813,4609.404785,4480.999512,4588.470703,5605993
2021-11-08,4619.649414,4822.363281,4619.649414,4812.087402,19290896267,98.87898347293454,91.38591883315937,-1.1210165270654624,2422527098857.0,9.000308684082931,104.70885551324338,22.436955275552332,23,4,3,63344.066406,67673.742188,63344.066406,67566.828125,41125608330,1.001423,1.001587,1.000154,1.000443,82548510715,650.467407,655.713684,632.687073,654.315002,2828112534,249.979263,253.254181,241.140137,248.467178,3344410176,4589.171875,4788.200684,4588.385742,4777.916992,12290721
2021-11-09,4810.071289,4837.589355,4718.039063,4735.068848,20834172627,88.99856806104367,94.01172913774656,-11.001431938956324,2407628528302.6523,9.464899379104716,102.55392126454498,10.443589942205298,29,3,6,67549.734375,68530.335938,66382.0625,66971.828125,42357991721,1.000522,1.001228,1.000122,1.000202,93002275939,654.000366,657.040588,632.331665,635.190613,2198989754,248.356842,253.179825,237.895294,239.213135,2819309492,4775.900391,4802.454102,4684.552246,4703.685547,7272012
2021-11-10,4733.362793,4859.50293,4485.093262,4636.174316,22748160545,76.58530659371262,88.15428604256363,-23.414693406287384,2403238953902.387,8.117865485107629,100.32206996039504,5.015638607724729,23,4,6,66953.335938,68789.625,63208.113281,64995.230469,48730828378,1.000101,1.001987,0.998029,1.000097,113809197171,635.038391,662.306519,578.07428,615.278076,3653998344,239.133743,247.947037,218.38855,233.779526,3873202098,4701.675781,4823.692871,4459.463379,4593.195313,10263447
2021-11-11,4635.453613,4778.059082,4580.990234,4730.384277,17933201129,81.51582331962209,82.36656599145948,-18.48417668037791,2412495371505.958,9.38248150441105,101.7534095789396,9.356601884472544,21,8,4,64978.890625,65579.015625,64180.488281,64949.960938,35880633236,1.000357,1.001997,0.998041,1.000644,83970826408,615.4552,634.844421,606.40918,629.892334,2341652507,233.913986,246.447189,229.74852,234.240753,2693456862,4593.736816,4743.185059,4544.366211,4690.418945,18034984
2021-11-12,4724.306641,4808.73877,4510.92041,4667.115234,18316060208,72.45844747160704,76.85319246164727,-27.541552528392955,2413391517023.367,1.7954202373565935,99.83754778740897,8.839422912050109,22,11,2,64863.980469,65460.816406,62333.914063,64155.941406,36084893887,1.001448,1.001994,0.998089,1.000114,82883678293,629.144226,634.520569,604.16272,626.642517,2209163398,233.721268,238.695679,221.252945,228.50209,3022054714,4692.946289,4775.855957,4483.918945,4635.129395,7323511
2021-11-13,4666.719238,4702.115234,4582.180664,4651.460449,14457436261,70.21736297211707,74.73054458778209,-29.782637027882934,2415636655771.6123,0.9608148139722092,99.10929458592128,7.557495699675906,9,1,0,64158.121094,64915.675781,63303.734375,64469.527344,30474228777,0.999111,1.001993,0.998029,1.000848,65797472687,627.07959,655.320862,620.58783,650.104126,2106170805,228.596252,241.825027,225.075928,241.825027,2322796265,4631.25,4664.225098,4554.536621,4619.34375,4060859
2021-11-14,4648.632813,4689.842773,4516.935547,4626.358887,12172962219,66.62391077771214,69.76657374047876,-33.37608922228787,2418870871315.059,1.9622725576269917,98.55703988913064,0.906475083403602,6,1,0,64455.371094,65495.179688,63647.808594,65466.839844,25122092191,1.000842,1.001952,0.998091,1.000367,54429579952,650.062256,659.992676,634.5495,650.918091,2101401990,241.862106,242.044891,230.689407,238.425522,1705211600,4619.769531,4658.699707,4485.455566,4593.057617,8245269
2021-11-15,4627.09082,4764.63623,4546.599121,4557.503906,16275851299,47.09349270684154,61.31158881889027,-52.90650729315846,2404223042511.143,1.5884279874045515,97.84830954278554,-1.0785294398144452,15,4,2,65521.289063,66281.570313,63548.144531,63557.871094,30558763548,1.00026,1.001988,0.998158,1.001502,64113625426,650.943115,660.044189,631.942261,633.048645,2146877925,238.7314,245.976105,235.099106,237.553604,2414551003,4592.172852,4729.300781,4518.095703,4533.257324,16536273
2021-11-16,4570.478027,4891.70459,4144.334961,4216.365234,27417502801,9.637837852252389,41.11841377893538,-90.3621621477476,2382090448636.3374,-6.750201252336055,91.9876059346862,-7.073750287801513,26,11,2,63721.195313,63721.195313,59016.335938,60161.246094,46844335592,1.001457,1.033019,0.99816,1.000675,98954557342,634.947632,635.260376,574.180115,589.822876,3772957260,238.497147,238.497147,215.442093,219.239029,3557977024,4527.986328,4982.427246,4119.984863,4193.006348,10391055
2021-11-17,4213.910645,4300.306641,4107.125977,4287.59375,22183461850,23.001872598839267,26.577734385977752,-76.99812740116074,2401354198682.244,-7.20608153096272,94.56899725598036,-4.4279680511762916,21,6,6,60139.621094,60823.609375,58515.410156,60368.011719,39178392930,1.000489,1.020047,0.998016,1.000063,84478860409,589.328064,593.108093,554.321411,578.092773,2704847734,219.295639,222.028839,210.026947,218.71524,2982505239,4187.090332,4353.973145,4082.296143,4253.117188,7020766
2021-11-18,4287.802246,4343.557129,3959.227783,4000.650879,21383250893,4.442265554386059,12.360658668492595,-95.55773444561396,2384580330152.322,-16.86246435720912,90.31674297671368,-11.520973961617944,29,5,2,60360.136719,60948.5,56550.792969,56942.136719,41388338699,1.000169,1.001964,0.998103,0.99997,95287465626,578.034851,587.91272,518.423096,532.23761,2917116815,218.87558,222.876938,187.673126,195.487411,3911214658,4254.260254,4309.368652,3931.490234,3968.606445,9661593
2021-11-19,3995.729492,4311.713867,3982.91748,4298.306641,20626269711,36.36324844270364,21.26912886530968,-63.63675155729636,2403524458145.917,-9.223988520979574,98.20455331781318,-6.974228610190622,12,14,4,56896.128906,58351.113281,55705.179688,58119.578125,38702407772,1.00007,1.001999,0.998041,1.00082,82193745588,531.505127,585.899475,525.241516,581.530823,2481119529,195.066284,219.367065,189.750168,215.280014,3431624914,3967.197998,4282.475586,3956.953369,4273.412109,89909858
2021-11-20,4298.350586,4434.388184,4209.242676,4409.931152,15448261277,48.33400312121651,29.713172372768764,-51.66599687878349,2415616502159.2266,-4.879953784723041,101.55545652149851,-8.357210008963174,6,2,2,58115.082031,59859.878906,57469.726563,59697.195313,30624264863,1.00068,1.002,0.998414,1.000362,72417177800,581.478516,604.884216,574.022766,603.840027,2336197759,215.406906,221.445343,206.285873,218.015274,2003638941,4269.118652,4404.421387,4182.658203,4380.911133,4263025
2021-11-21,4412.195313,4422.491699,4255.455078,4269.73291,14094831413,33.29896515056162,39.33207223816061,-66.70103484943837,2403931245769.696,-9.738138384227518,99.4941622013692,-9.827437634756862,8,0,1,59730.507813,60004.425781,58618.929688,58730.476563,26123447605,0.999638,1.001999,0.998094,1.000873,69057268195,604.408997,605.177124,580.587097,585.29425,2055539646,217.784027,235.230911,210.809738,231.282623,2636480460,4379.599121,4391.058105,4230.555176,4230.555176,10829337
2021-11-22,4266.509277,4302.022949,4033.572266,4088.457764,19752218877,13.85878769636791,31.83058532271537,-86.14121230363209,2392255820421.8013,-12.39861115458371,96.78119526484684,-11.81397666843033,17,10,1,58706.847656,59266.359375,55679.839844,56289.289063,35036121783,1.001288,1.001986,0.99808,1.000451,79375135623,584.815796,585.148499,554.270264,559.127014,2251971535,230.989639,231.904816,212.03009,215.737274,3254258844,4243.874023,4274.23291,4009.448975,4066.838867,15233474
2021-11-23,4089.68042,4385.483398,4069.766602,4340.763672,22133497059,40.91639450288226,29.35804911660395,-59.08360549711774,2408119116234.3633,-6.679553237237471,102.32328266928693,-8.236552934914975,20,9,3,56304.554688,57875.515625,55632.761719,57569.074219,37485803899,1.000507,1.002514,0.998044,1.000125,84196469142,559.57019,605.090454,559.041626,591.439575,2927434189,215.842957,226.061737,211.312225,221.836899,2328763768,4063.864258,4356.924805,4045.449707,4315.481934,16244897
2021-11-24,4340.036133,4376.875977,4176.183594,4239.981445,21838037128,30.108380164784133,28.294520788011457,-69.89161983521588,2400165211807.35,-8.351653026437592,100.10808770147705,-9.151987203751128,12,8,2,57565.851563,57803.066406,55964.222656,56280.425781,36635566789,0.999986,1.001992,0.998047,1.000697,84317323264,591.195557,594.830994,577.508362,581.395325,2917418688,221.860611,222.459274,200.502609,214.921539,2293934142,4315.158203,4342.06543,4151.870117,4216.858398,16500402
2021-11-25,4271.394531,4550.518066,4249.774414,4274.743164,18705358318,33.83627116851181,34.95368194539276,-66.1637288314882,2384565817072.5986,-6.204289625023516,100.0042958477922,-8.098903325749845,10,8,5,57165.417969,59367.96875,57146.683594,57274.679688,34284016248,0.999483,1.00199,0.998293,0.999601,91394294449,590.356995,646.958801,587.859802,603.730225,2537227998,205.886169,216.400513,202.32341,206.252991,2586718627,4245.353027,4518.316406,4220.12207,4253.85498,10929949
2021-11-26,4522.208984,4550.842285,3933.506592,4030.908936,26281795488,10.1651583705354,24.70326990127714,-89.8348416294646,2366577429900.647,-4.398487505411398,95.15029568034932,-12.87081191805517,16,6,4,58960.285156,59183.480469,53569.765625,53569.765625,41810748221,1.000986,1.001981,0.998261,1.000367,106740129710,639.003601,657.512939,566.533142,585.147339,4254504824,210.048279,210.504578,184.328278,191.511749,3380122748,4489.004883,4518.166992,3910.695068,4005.931152,10459816
